date,ME1,ME2,ME3,ME4,ME5,ME6,ME7,ME8,ME9,ME10
1951-02,0.0808362826092235,0.0544771597981944,0.0212869349218919,0.0301170369429927,0.0340871537182833,0.028328519871452,0.0307743211134061,0.016159822158759,0.0224802602706636,0.0234028197043652
1951-03,0.0553990470881491,0.0348697805049935,0.0277262545956103,0.0307135147013443,0.0397049968782085,0.0421924701327001,0.0398736607571215,0.0462734460987822,0.0294767010092797,0.0212613940931713
1951-04,0.0666742791708915,0.0429441411643646,0.0457575771832586,0.047154728140301,0.0375223069896194,0.0329177063022302,0.0360161869970123,0.0338669014582997,0.030647652390015,0.0181561039408636
1951-05,0.0677596216939274,0.039754370766112,0.0490877999005385,0.0405657813125113,0.0402332860083335,0.0259493899236856,0.040060836562912,0.0267512538397189,0.0261615013483541,0.0303580206757929
1951-06,0.0318756375578211,0.0204076323577591,0.0405807086383294,0.0332048240791971,0.0300686884082259,0.0232862675107453,0.041605657733267,0.0296115076745206,0.0300526086810635,0.0226155604370472
1951-07,0.0743590882787367,0.0612185203254836,0.0594711286624627,0.0420960022318393,0.0400614250811709,0.0259104267485762,0.0322304394870457,0.0383617452604815,0.0401000787458927,0.027759850050043
1951-08,0.0550199968436036,0.0390348472909347,0.0477012257400305,0.0361799237394825,0.0364877256755474,0.0376669147055359,0.0438838152674346,0.0299877587841229,0.0403030142980656,0.0232804435630881
1951-09,0.033189606660143,0.0343204943358814,0.0274531124014905,0.0197036279290328,0.0255997902295726,0.0289789673291062,0.0357477657887236,0.0168740261871153,0.0239346930967675,0.0263058401179936
1951-10,0.0354673092295849,0.0289172071780328,0.036945710769629,0.0326812724950716,0.0301624095260463,0.0360789924978701,0.0487559829700807,0.0272842723784055,0.0340060803352032,0.0181792839088812
1951-11,0.0505665050756201,0.0261782046256854,0.0341553314563711,0.0262320966113018,0.0376721973847927,0.0381134556985158,0.0383663406254628,0.0359516827641418,0.0347606399078339,0.0203611770666265
1951-12,0.0373868001220293,0.0104228795092962,0.0215884966737117,0.0301792383687736,0.0248139585683483,0.0218280824728072,0.0229397101391709,0.0295766833083793,0.0224031083684906,0.0259501303220726
1952-01,0.0555807854347757,0.0379342482957624,0.0293749007676423,0.0316777903059568,0.0308208885510078,0.0266934009243789,0.032471108341953,0.0289325724350131,0.0312158579403499,0.0196851886106534
1952-02,0.0415728474573642,0.033730707093652,0.021290388301194,0.0229613141184076,0.0333178727184138,0.0247991359740456,0.021174915347827,0.0193196862726141,0.0180341697668719,0.0112225395056235
1952-03,0.0447386306429815,0.0286918697572273,0.0319895268425523,0.0284511690245321,0.0231174686347866,0.0327574612251103,0.0231955810669742,0.0280061478640959,0.0321562664480266,0.0286761394518321
1952-04,0.0791078662917333,0.0456337033225796,0.0386826220430525,0.0430433001638013,0.0277330719882224,0.03325843691475,0.0346614483739798,0.0391623573778656,0.0483034248862123,0.0404267096578941
1952-05,0.0476487849221357,0.0236980991354951,0.0343373370530638,0.0335140517307246,0.0366376519097733,0.0413087860824381,0.0355256716698515,0.0312124353005399,0.0299392561470607,0.0340228933107652
1952-06,0.0250021254924799,0.0575472707365671,0.0430513220755026,0.0414232394608027,0.0350867291829521,0.0479424046924834,0.0283818296557427,0.0406371575579676,0.0424544480364562,0.0350736867659809
1952-07,0.0550032003721718,0.0512490563863425,0.0367234195160706,0.0241471427005355,0.0263545796738615,0.0245150285450298,0.0379281561435172,0.0334293548221064,0.0369120828492139,0.0311002545042208
1952-08,0.0176337740115717,0.0207596383453677,0.0280863686061894,0.0272255287698535,0.022469174487227,0.0315627619881602,0.021398264530578,0.0178196451934463,0.0103983815748651,0.0107094169011661
1952-09,0.0395989122274066,0.0229447741508125,0.0244353868893074,0.0243489313182959,0.027949501147739,0.0210068810181002,0.0160061171555379,0.0210375741301422,0.0174135489936512,0.0177669446650836
1952-10,0.0379180993868626,0.0387133839052323,0.0232928962419269,0.0285538392476097,0.0314455994116801,0.0326921254333314,0.0191175655889992,0.0194294838391156,0.0257741318687963,0.0270560211132773
1952-11,0.0387448170460791,0.0465347394717135,0.0327048150953207,0.0340033499968166,0.0331909265085968,0.0277759361404775,0.0275375776812975,0.0220804299483767,0.0343212760895788,0.0260798546548524
1952-12,0.051362739590894,0.0504661529232853,0.0278954981016374,0.0350532297459123,0.0395408989144063,0.0327920170078047,0.0300917226676456,0.0354427205676055,0.0394946689896735,0.0235962805708864
1953-01,0.0423562667643027,0.0231308261379787,0.0237435974593864,0.0175632511859869,0.0342735000696546,0.0290421506599546,0.0227927792234167,0.025767894421984,0.0234509715415704,0.0147768944270131
1953-02,0.0371885759474793,0.0225442905317411,0.0357335197420603,0.0263400863999671,0.0268313221491098,0.0300848911788214,0.017631301858212,0.0242648282641183,0.0357791216181253,0.0226477427904256
1953-03,0.0877046130669385,0.0396396619197621,0.042878325542934,0.035912873957877,0.0446866631979995,0.0383233357852235,0.0322195498568497,0.0206709251366453,0.0283224632559885,0.0256573928740519
1953-04,0.0478097908474533,0.0368433548317579,0.0382785889992258,0.0284482310427499,0.0269607141966955,0.0258430609357359,0.0269107022385139,0.0234218857343303,0.0219510166385711,0.0169675965544344
1953-05,0.0558080009885098,0.0559247515710226,0.031014313939304,0.0318159316623081,0.0324130182256326,0.0320289939554966,0.0292197682018607,0.0278719030978078,0.0284932508731563,0.0246726257549162
1953-06,0.0454654760117361,0.0481938306199616,0.0263328214432243,0.0266833214344109,0.0314473396369238,0.034859240966568,0.0236021573458717,0.0197859075217199,0.0276892014018797,0.0151747467037197
1953-07,0.0165603684875547,0.0318097220447088,0.0266955210132817,0.030766829956551,0.024687814527006,0.0334459521985749,0.0233688243978245,0.011207866425696,0.0287895529075926,0.0101994541615324
1953-08,0.032732262149081,0.0292959359938132,0.0414256559621853,0.0407464924163473,0.029439713187388,0.044666709098366,0.0343532999984257,0.0325873123720701,0.0468731695532104,0.0213366003274404
1953-09,0.0366285370397038,0.0304908619369815,0.0293152835453854,0.0294911717702474,0.0325725378795847,0.0320043885465598,0.034049339154672,0.0314437316338161,0.04437331626626,0.0285476474985972
1953-10,0.024022141093403,0.0452175909109335,0.0426004199203891,0.0501894869936057,0.0278796185606866,0.0391320325215468,0.033153367342607,0.0352134093669501,0.0419879740757448,0.0295277600530235
1953-11,0.0477495411451596,0.0358582154026805,0.0300022892944181,0.0314703167731069,0.0439194760139249,0.0266535406498847,0.033971691091694,0.0354421614709537,0.0366049703553604,0.0374806570042915
1953-12,0.0183014721884977,0.0211562253296345,0.0174296802140472,0.0282062769772518,0.0208711692628335,0.0340524526921916,0.0258720973132638,0.0241244769408466,0.0217799540397114,0.0198563591153566
1954-01,0.0225875126187433,0.0171798748940535,0.0286388511699285,0.0398367958951337,0.0270203109883545,0.0229482511197662,0.0278248547280894,0.0328039797419533,0.0302401854339908,0.0184484151290475
1954-02,0.0662507328280595,0.0298439533327001,0.0261978650326385,0.0305138097450776,0.0301769409668531,0.0304529603855496,0.0207284358848444,0.0350397342588941,0.0287340114618045,0.0139031429535666
1954-03,0.0362516119636407,0.0235477680433086,0.0255023214501943,0.0271624841548329,0.0280932141649724,0.0410923209755818,0.0302068447779399,0.025322592309282,0.0347583510714544,0.0297302063677211
1954-04,0.0387859940066896,0.0736068992180378,0.0244999258658507,0.0331264037137866,0.0242733079079223,0.034887764379907,0.021694540246318,0.0207922119576903,0.0301261056288389,0.0197114078221906
1954-05,0.0470049039618095,0.0306914297729659,0.0270601444529416,0.0341607646876679,0.0281715760352176,0.0288949530578932,0.0232463734205701,0.0243533131271165,0.0277165016266612,0.0222469323833414
1954-06,0.0384461068892818,0.0147259543540838,0.0271743889731109,0.0251697442425125,0.0348086943191831,0.0462939887990262,0.0312131660966327,0.0242704297094052,0.0291592346208327,0.0243094048495231
1954-07,0.0617332609093012,0.0385370266879011,0.0355204640388854,0.0312568565570861,0.0292333574263044,0.0372260720392935,0.0295766629866656,0.0255177198456489,0.025913016891133,0.0211373341694468
1954-08,0.0533619775378893,0.045174201438559,0.0307992086669437,0.0298892221977411,0.0283146286147502,0.028567890139373,0.0274763545307353,0.0224397431485051,0.0316606613864048,0.0256769424723375
1954-09,0.0645821536487847,0.0499929632328463,0.0370345720856298,0.0244467165546057,0.0374142789438344,0.0358334228334168,0.0351748035736937,0.0368569056508897,0.0349595525649889,0.0251267135018431
1954-10,0.0879644078920159,0.0561752713875873,0.0349339247975525,0.0360303471512888,0.0429007334390868,0.0374435561698235,0.042721659317688,0.0371773089037832,0.0486107013430005,0.0333265353035868
1954-11,0.0385207319676392,0.0152357324041009,0.0247234313961718,0.0221302676335554,0.0350686732087188,0.0291091812348414,0.0160024874890747,0.0245529228894894,0.0205371000483722,0.0154698898213396
1954-12,0.0322357209150371,0.0307909778064968,0.0337427501573575,0.0377148088160011,0.035421641886058,0.0371570616813984,0.039185883589265,0.029458279908265,0.0354755640862511,0.0284335924808378
1955-01,0.1102462746675626,0.0755207934705489,0.0694345349669862,0.0458608433138393,0.0555729280760598,0.0516402871845075,0.0476021422016077,0.0447308425645697,0.0427142077289301,0.043293961531385
1955-02,0.0555089404955291,0.0434502317262087,0.0298712931454368,0.0361586991626493,0.0249442661130977,0.0242961354142784,0.0402066049097522,0.0193189164609538,0.0114317290685436,0.0239787833050279
1955-03,0.0602338328121056,0.0207083163725502,0.0309085071987914,0.0370327616904206,0.0276670677570091,0.0296925387888836,0.0184678177790034,0.0335263034958471,0.0291004489183317,0.0224105356409717
1955-04,0.0468080551745902,0.0354029832405951,0.032516578646473,0.0417305165739365,0.0392727752142494,0.0375558980507115,0.03495796329012,0.0227344724274688,0.0182082770016657,0.0180689122633506
1955-05,0.0449830683872724,0.037687893773423,0.031352417814577,0.0328644728509998,0.0317524414944934,0.0304866580025818,0.0228418520932428,0.0298299390196222,0.025583139635415,0.0246073003325757
1955-06,0.0323190603529774,0.0227292728946145,0.0346124473575274,0.0250829955316904,0.0274388303367505,0.0253003719744905,0.0291837540624494,0.0194193699707497,0.0196824748177099,0.0182035125124714
1955-07,0.0484912480259322,0.0337190722494027,0.0382554148986553,0.0268179260274442,0.0319231481248706,0.0275061537362735,0.0193451929771701,0.0199774605974028,0.0350416843090199,0.045094815079774
1955-08,0.0358954778382892,0.0338379810494277,0.0205247542277608,0.0246984916283386,0.0257975314275752,0.0229753229124217,0.0269141966253228,0.0456187992998142,0.0264485304528442,0.0435158927685373
1955-09,0.0440749808762448,0.0345792649854842,0.0308386560218277,0.0360157536641717,0.0454498511887944,0.0388343922398315,0.043543883173476,0.049146385300807,0.0512285597596033,0.0362812374017356
1955-10,0.0281985015091658,0.0202211053072428,0.0285719501856505,0.0325122751807934,0.0267524049307182,0.0339064750484131,0.0234836346686581,0.0114510369484561,0.0315689741010591,0.0171893798583884
1955-11,0.0346427940458252,0.0313463802131119,0.0374557181809239,0.0343160524699143,0.0284306244642227,0.0430423426700778,0.0337649599333844,0.025650874210917,0.0437974045142423,0.0202296748502462
1955-12,0.0405283366013826,0.0397101882932401,0.0294197538527433,0.0335841768097772,0.0274520450595688,0.0350211096438248,0.0256298677722796,0.0272579396043507,0.033832445288946,0.0330041760623026
1956-01,0.0319514983560516,0.0162569895267405,0.0200857863812343,0.012576265408042,0.0202512756758277,0.0334718317985348,0.0206127256071215,0.0202064491919211,0.0160216111579988,0.0180730598438444
1956-02,0.0421162086244084,0.037395454603207,0.0396586285040687,0.0323190153589361,0.0397664130017867,0.0408076730446435,0.0312690481247133,0.035968264462789,0.0367494332891762,0.025529931122664
1956-03,0.0335823440244513,0.0318491293281631,0.0268545101864212,0.0371856117712897,0.0286279003780651,0.0301203089874734,0.0413805151582546,0.0369142378006805,0.0312107695133295,0.0381552984485707
1956-04,0.0410859463175522,0.0348826830720254,0.0312275388751495,0.0215194388051534,0.0232963867998821,0.0284898252384021,0.0346137101194667,0.0320109617425659,0.0286179067395354,0.044074322919662
1956-05,0.0233866885456413,0.0139416538155323,0.0210808833322346,0.0183515697759685,0.0225999492079537,0.0267758384491853,0.022736566588312,0.0382051851688092,0.0259328732578516,0.0179919440782493
1956-06,0.0443802692327389,0.0381069172915062,0.0362619990533534,0.0276620833987455,0.0343502652527299,0.0274442174650402,0.0300718219141075,0.0318357498819206,0.0305664906368047,0.0225197931898555
1956-07,0.05290699789842,0.043330903285489,0.0436794957925578,0.0384333354014485,0.0316198748563681,0.0346573948054805,0.025935942482243,0.0286386364162825,0.0277845185221431,0.0401914995193256
1956-08,0.0372076909493286,0.0230156405060725,0.0310143193100946,0.0337632384441146,0.0373969592638801,0.0143310523314281,0.0363348448854856,0.0330672819737247,0.0445572971232917,0.0311859107286264
1956-09,0.0235025096304148,0.0154745524895335,0.0264544856206515,0.0245704809635413,0.0233323462361063,0.0316223814371883,0.02651141489361,0.0403752097329833,0.0389205716522121,0.0298463647656586
1956-10,0.0396778722082016,0.03155416033083,0.0204859283686488,0.0284446916838382,0.0366865921197488,0.0343880435957189,0.0373325694043125,0.0355732565834889,0.0378564202398533,0.0380755346266373
1956-11,0.0522831238449612,0.0337149924311703,0.0536370358685302,0.0377862551828492,0.0309210439947061,0.0347059300174633,0.0264769355269852,0.0320673252195342,0.0420727781997905,0.0367284477009554
1956-12,0.0414957526650942,0.0363331382814506,0.0291653983922397,0.0287750177232714,0.0248029963056595,0.0266724413172657,0.0396136300364446,0.0228047115735493,0.0337186082950198,0.0247003758891108
1957-01,0.0252147143235332,0.0256158905158791,0.0255660372988234,0.0284884247808143,0.0255415565528511,0.0272501958515696,0.0224906551315705,0.0229073543574278,0.0312949349557695,0.0328572615662724
1957-02,0.0372678167387162,0.0190600947815482,0.0307726680731038,0.0238069410038934,0.0259482963999894,0.0268129773600682,0.0272831145684676,0.0205484077714539,0.035958716855469,0.047703250534265
1957-03,0.0636682930560542,0.0333834317647412,0.0310737275375505,0.0336262017365382,0.0238233900083786,0.0237453622140713,0.0151332997658807,0.028765697397736,0.0236839740482473,0.0294230700942987
1957-04,0.0424913074300341,0.0476173390314731,0.053029305195444,0.0367717849876781,0.0339319734461348,0.0357885129982641,0.0362668514047272,0.0234915672606049,0.0278376006707742,0.0151936827774037
1957-05,0.038576562686929,0.0374105094298793,0.0282870204256324,0.0292383632018851,0.0309137812648748,0.0371659711669041,0.021740630948743,0.0312907545631282,0.0356591508301912,0.0261538484605813
1957-06,0.0478028473483984,0.047829531702622,0.0344556138559293,0.0295285100245212,0.0266723874261941,0.0327963840790415,0.0236476457523571,0.024473514276305,0.026893084918313,0.0311140493423121
1957-07,0.0408664642121272,0.0256511367085753,0.0282272424595826,0.0240221279001958,0.0257681736369439,0.0279452662497061,0.0170517095883356,0.0274028142059148,0.0216686579119234,0.0093445441377319
1957-08,0.0421873779326417,0.0389596938694849,0.0305853502286942,0.0290269897311357,0.0324599158758171,0.03669020104493,0.0272376909166346,0.0256735023280566,0.019791723296513,0.0174103197685928
1957-09,0.0371894203219696,0.0301346072972178,0.0341979028281901,0.0355843254382395,0.031236005872956,0.0268400000550555,0.0382755866938665,0.0304809108458092,0.0357816876218703,0.0192620322038392
1957-10,0.0529862743362538,0.0485630377698613,0.0410739845305776,0.0454313960229738,0.0336489937790298,0.0377612293046981,0.0304488975184345,0.0376470098101033,0.03680518123975,0.0306876478773555
1957-11,0.0388276448565246,0.0335434945135618,0.0434258173231526,0.0393495030090322,0.0295399004592566,0.0378593998007364,0.0242582427965626,0.0197030211756483,0.0281052206150759,0.0203268793349765
1957-12,0.0437962954324254,0.0394097877042123,0.0517788779732843,0.0456827231308488,0.0479385529381612,0.0410322167630948,0.0451584358491036,0.0362159071833001,0.0403816209078615,0.0176759547029443
1958-01,0.0643206035430174,0.0352343177027831,0.0269207797040867,0.0275653456228601,0.0352429965595253,0.0360233777685918,0.0311489866353244,0.0280600709957811,0.0294390460254771,0.027231264373411
1958-02,0.0579984925004817,0.0502862251205026,0.0357717824037717,0.0509817108411684,0.0358601187159852,0.0422956001800249,0.0338080051384262,0.0455458581185892,0.0295021199060757,0.0301723585355581
1958-03,0.0908985228421757,0.0509879579635605,0.0382689543241474,0.0658091474988914,0.0444335355561298,0.0430962614153812,0.0453169130104627,0.0507457207507755,0.0390612934827215,0.0302988541722057
1958-04,0.0549691221867696,0.0442368223260091,0.0240479264076743,0.0501069166531927,0.0315460287724204,0.030994199912065,0.0331893552207659,0.0269045781221607,0.0289662173812354,0.0170201812589399
1958-05,0.0328806123678537,0.0261922348156191,0.0304879337194924,0.0464806886528294,0.0252831459331254,0.0258404506957041,0.0240390680192135,0.0263096844402941,0.0268081041453767,0.0131189045872596
1958-06,0.0404947227495776,0.0277011155618602,0.0169681631955161,0.0306597658822475,0.0215412464889253,0.0298848469401349,0.0162090811996942,0.0126780041492257,0.0095279424276423,0.0110534612919949
1958-07,0.0603726783232765,0.045030305611337,0.039858927080719,0.0471432352205238,0.0377054477361017,0.0372723331902953,0.0239445955530787,0.019556130161708,0.0277651214057015,0.023368552436396
1958-08,0.0523778425744268,0.0335938259685793,0.0226796934496665,0.0180986302327969,0.0145945651000992,0.028404233915298,0.0191980216238119,0.0121409384081417,0.0207402567714964,0.0132209079597679
1958-09,0.0723170551837526,0.0487042538127444,0.0376209849562706,0.0280867656092791,0.0286765534033573,0.0333724298789388,0.0225718046454981,0.0285198182061104,0.026145616950147,0.0222353388193004
1958-10,0.0479457796690601,0.0494009207397165,0.0321394078353011,0.0409606055635871,0.0284151104828802,0.0288130146914272,0.033385837114791,0.0376785835897874,0.0360122732531819,0.0118565641988407
1958-11,0.0641546902442369,0.0419646656592912,0.0305181003117841,0.0376298521528233,0.0490298485398432,0.0319130701844714,0.0300546076017737,0.0386312555705067,0.0340924772288317,0.0270953438558422
1958-12,0.0435270797384024,0.0288848084035003,0.0323696747386449,0.0263811568714261,0.0331340234903054,0.0334861083867626,0.033211931975038,0.0164410047507928,0.0177771307096731,0.0145222798643673
1959-01,0.0484902061951711,0.0404206588310028,0.0461934151587786,0.0327590121320542,0.0414682415194673,0.0408802385569359,0.0256021987090756,0.0280699942727231,0.028625950644335,0.0193836697555992
1959-02,0.0307374647829093,0.0187874679118117,0.0240701691932286,0.0231798793735179,0.0127162212495111,0.0303189063284709,0.0231840195914786,0.0175003375055103,0.0164809471048371,0.0242104912848153
1959-03,0.0434757666524372,0.0401534068453202,0.0383828882124186,0.0303314371470182,0.0372263834521416,0.0339884150865001,0.0322514300756615,0.0252988402391647,0.0330109909467589,0.0221910291649763
1959-04,0.0541512825705399,0.037884889527691,0.0331848839123319,0.0327836239891686,0.0327181614245778,0.0349994000891816,0.0382240465451748,0.0203722475581106,0.0271549262528453,0.02535089527025
1959-05,0.047923815039761,0.0418946573007828,0.0321876741999565,0.0258948031618784,0.0343055345271237,0.0345877323180052,0.0238717870435339,0.020138653248166,0.0165315748229672,0.0255659109589204
1959-06,0.0320656642503563,0.0102362318633085,0.0298008108262644,0.0289766719445849,0.0161751372943518,0.0240448078086608,0.0340845952292167,0.016570497670178,0.020852390733877,0.0187689673220869
1959-07,0.0311990632853379,0.0247456343214097,0.027097373030668,0.0285134608163262,0.0344194308619225,0.0270996822466099,0.0265526934516591,0.0180117819308944,0.0206642268145149,0.0202370770353936
1959-08,0.0350580403336995,0.034110382916043,0.0310208957217711,0.0329619833243455,0.028580265322078,0.0303319997207063,0.0323813701075885,0.01856040394635,0.0223032108198577,0.0241511093145055
1959-09,0.0266647840898932,0.0235179872872761,0.0280035949988899,0.0352396157421698,0.0293418132776426,0.0290593958816828,0.0311620624511316,0.0232909343326141,0.0302614264367738,0.0220938954442418
1959-10,0.0408673931831583,0.0375715528391231,0.0324366211449975,0.0372425413686018,0.0300059566223864,0.0296068805124549,0.0276969479685607,0.0314205986416207,0.0291835020512568,0.0325236163906474
1959-11,0.043335996726328,0.0451725108875538,0.0422734389830276,0.0395712450270463,0.0335707880360839,0.0343181829011212,0.0340726492553796,0.0344242855922858,0.0310832323286211,0.0182291888398353
