month  ;     ME1;     ME2;     ME3;     ME4;     ME5;     ME6;     ME7;     ME8;     ME9;    ME10
1970-12;0.126268;0.001419;0.027175;       0;     0.4;0.060803;       0;0.189161;0.195173;       0
1971-01;0.032567;0.009606;     0.4;       0;0.021811;0.004092;0.098897;0.033027;     0.4;       0
1971-02;0.013334; 0.02079;0.055595;     0.4;       0;       0;       0;     0.4;       0;0.110281
1971-03;     0.4;       0;0.078907;       0;       0;       0;       0;0.122682;0.074968;0.323443
1971-04;       0;       0;0.039521;0.033785;0.060081;0.064493;0.111441;0.163168;0.192384;0.335128
1971-05;0.073193; 0.05496;0.155755;0.096922;0.108206;0.159313;0.035116;0.112831;0.121917;0.081789
1971-06;0.018439;0.021804;0.028396;0.042185;0.076263;     0.4;       0;       0;0.340538;0.072375
1971-07;0.197993;0.114338;       0;       0;       0;       0;0.373342;       0;   0.209;0.105328
1971-08;0.227284;       0;       0;0.146573;       0;0.081965;0.089009;0.363261;0.082602;0.009307
1971-09;0.059915;0.074554;0.070549;0.137731;0.161979;0.177195;0.134969;0.160675;0.022434;       0
1971-10;0.065717;0.064746;0.053956;0.080244;       0; 0.12129;0.219703;0.134259;0.092919;0.167167
1971-11; 0.08315; 0.12688;0.216224;0.252565;0.182523;0.098336;       0;0.040322;       0;       0
1971-12;0.212177;0.136568;       0;       0;0.144398;0.011818;0.105055;0.355471;       0;0.034512
1972-01; 0.05001;       0;0.067675;0.082028;0.120266;0.184304;0.114477;0.164002;0.178296;0.038941
1972-02;0.259988;0.132198;0.148799;0.238354;       0;       0;0.206237;       0;0.014424;       0
1972-03;       0;0.335362;0.343294;0.106022;       0;       0;0.204818;       0;       0;0.010503
1972-04;0.253219;       0;       0;       0;       0;0.082412;0.302601;       0;0.314742;0.047026
1972-05;0.009384;       0;       0;       0;       0;0.097582;0.123892;     0.4;0.206409;0.162733
1972-06;0.009958;0.008659;0.003779;0.230982;0.256939;       0;       0;       0;     0.4;0.089684
1972-07;  0.1959;       0; 0.23906;       0;       0;       0;     0.4;       0;0.021715;0.143324
1972-08;     0.4;       0;       0;     0.4;       0;0.044581;0.017116;0.033468;0.031457;0.073378
1972-09;0.026536;0.063992;0.070485;0.110812;0.121478;0.113077;0.091939;0.118662;0.148517;0.134502
1972-10;0.053372;0.088102;0.068258;0.137388;0.132772;0.136398;0.140222;0.107409;0.136079;       0
1972-11;       0;0.004403; 0.00895;       0;0.371368;0.349693;       0;       0;       0;0.265586
1972-12;0.057225;0.034657;0.010144;       0;       0;0.236994;0.032562;0.228418;     0.4;       0
1973-01;0.018994;0.013496;       0;0.273802;0.249168;       0;0.024171;0.038591;0.303718;0.078059
1973-02;0.014494;       0;0.003065;0.022928;     0.4;0.329463;0.001356;       0;       0;0.228695
1973-03;       0;0.202286;       0;0.005141; 0.30366;0.241243;       0;       0; 0.24767;       0
1973-04;0.381752;       0;       0;0.018872;0.015742;0.064068;0.021956; 0.23946;0.097737;0.160413
1973-05;       0;       0;       0;0.169561;0.395886;0.034553;       0;       0;       0;     0.4
1973-06;       0;       0;       0;0.193888;0.396492;0.063979;0.086694;0.258948;       0;       0
1973-07;       0;       0;       0;0.039312;0.081967;0.053162;0.089267;0.120426;0.215867;     0.4
1973-08; 0.02495;0.045065;0.075031;0.137657;0.152073;0.150463;0.111669;0.130095;0.102837;0.070159
1973-09;0.228949;0.125009;0.219865;0.145525;0.091693;0.036602;0.020594;0.131763;       0;       0
1973-10;0.071953;0.180769;0.139641;       0;  0.1208;       0;0.142382;0.038674;       0;0.305781
1973-11; 0.07128;       0;       0;       0;       0;0.041341;0.132622;0.217298;0.137458;     0.4
1973-12;       0;       0; 0.12668;0.356245;0.267729;0.198083;0.030686;       0;       0;0.020577
1974-01;       0;       0;       0;       0;0.232759;       0;       0;0.176532;     0.4;0.190709
1974-02;       0;       0;       0;0.038935;0.061635; 0.09354; 0.12389;0.181713;0.232725;0.267563
1974-03;0.242145;0.118781;0.280398;0.174601;0.080088;0.012889;       0;       0;       0;0.091098
1974-04;0.238404;     0.4;0.058783;       0;0.136135;       0;0.166677;       0;       0;       0
1974-05;       0;       0;       0;       0;0.091514;0.145026;0.148266;0.164748;0.227019;0.223427
1974-06;       0; 0.05662;0.208495;0.157323;0.136596;0.174151;0.025698; 0.12379;0.117328;       0
1974-07;0.152722;0.143135;0.155218;0.188618;0.083366;0.053253;       0;0.157344;0.066344;       0
1974-08;     0.4;       0; 0.33409;       0; 0.10584;0.036236;0.052695;0.032688;0.024715;0.013735
1974-09;       0;       0;0.023313;0.125649;0.118805;0.150292;0.129127;0.252477;0.087716;0.112622
1974-10;0.132459;0.077016;0.122231;0.169004;0.099727;0.153364;0.011146;0.149261;       0;0.085791
1974-11;       0;       0;0.059366;0.091615;0.143582; 0.10762;0.165105;0.186128;0.119016;0.127568
1974-12;0.135263;0.123847;0.195857;0.168511;0.075536; 0.11312;0.071091;       0;0.031681;0.085094
1975-01;0.382661;0.275926;       0; 0.22556;0.115852;       0;       0;       0;       0;       0
1975-02;       0;       0;       0;0.024976;0.148868;0.040428;0.168013;0.178967;0.126004;0.312743
1975-03;0.100206;0.025351;0.104518;0.097735;0.098672; 0.08151;0.115665;0.121315;0.091946; 0.16308
1975-04;0.286719; 0.31874;0.254917;0.102351;0.037273;       0;       0;       0;       0;       0
1975-05;0.009488;     0.4;0.182791;       0;       0;       0;     0.4;       0;0.007721;       0
1975-06;     0.4;       0;       0;0.110635;       0; 0.13537;0.002953;0.331132; 0.01208; 0.00783
1975-07;0.231339;0.137867;0.160967;       0;       0;       0;       0;0.078342;  0.2105;0.180985
1975-08;0.206379; 0.22511;0.062191;0.149169;0.036556;0.049296;0.090065;0.181234;       0;       0
1975-09;0.146907;       0;     0.4;0.064779;0.057058;0.064687;0.065823;0.032711;0.075636;0.092399
1975-10;0.020965;0.059565;0.030075;0.053002;0.052989;0.074191;0.006617; 0.13919;0.266606;0.296799
1975-11; 0.02566;0.070559;0.099469;0.171134; 0.13461;0.223862;0.049952;0.224754;       0;       0
1975-12;0.037229;0.288849;       0;     0.4;0.003137;       0;0.118335;       0;       0;0.152451
1976-01;0.229987;0.111776;       0;0.202493;0.099797;0.094486;0.027344; 0.11414;       0;0.119977
1976-02;       0;       0;       0;0.079149;0.089166;0.105642;0.183955;0.208796;0.176437;0.156854
1976-03;0.098279;0.067404; 0.10821;0.121695;0.061119;0.082535;0.074025;0.236554;0.113536;0.036644
1976-04;       0;     0.4;     0.4;       0;0.113867;0.086133;       0;       0;       0;       0
1976-05;0.267092;0.103879;       0;       0;       0;       0;0.266457;       0;0.269809;0.092763
1976-06;0.364052;       0;       0;0.115317;0.014971;0.210319;       0;0.207734;0.087607;       0
1976-07;       0;       0;       0;0.018331;       0;0.128178;0.210943;0.176128;0.193209;0.273211
1976-08;       0;0.053658;       0;       0;0.087678;  0.1582;0.174111; 0.21153;0.106575;0.208247
1976-09;       0;     0.4;       0;0.144476;0.148802;0.119894;0.107083;0.009601;0.070145;       0
1976-10;0.027756;0.073934;0.098616;0.089157;0.068446;0.134842; 0.06376;0.076205;0.218547;0.148737
1976-11;0.114599;0.097503;0.137916;0.145513;0.122927;0.216646;       0;0.164896;       0;       0
1976-12;       0;     0.4;     0.4;       0;       0;       0;       0;0.190541;       0;0.009459
1977-01;0.294692;0.037992;0.066023;       0;       0;0.058661;0.071695;0.226095;0.181446;0.063396
1977-02;0.370263;       0;       0;0.329839;0.170263;0.077273;0.010607;0.013475;0.011248;0.017032
1977-03;       0;       0;0.022212;0.119581;0.250886;0.184954;0.190041;0.152036; 0.00632; 0.07397
1977-04;0.386811;       0;       0;       0;       0;0.320561; 0.18098;0.081366;0.024287;0.005995
1977-05;     0.4;       0;       0;0.032021;       0;0.236937;       0;0.233221;0.092762;0.005059
1977-06;0.134415;0.321187;       0; 0.11527;       0;0.109351;       0;0.313895;       0;0.005882
1977-07;     0.4;       0;       0;     0.4;0.059854;0.003563;0.050843;0.040605;0.009047;0.036088
1977-08;0.303117;       0;0.109856;       0;0.052984;  0.0995;0.027721;0.159228;0.184671;0.062923
1977-09;0.145996;0.120935;0.223883;0.200105;0.141434;0.167647;       0;       0;       0;       0
1977-10;0.012817;     0.4;0.184478;       0;0.133262;       0;       0;0.250399;0.017642;0.001402
1977-11;0.193827;0.089683;       0;       0;0.006464;       0;       0;     0.4;0.302154;0.007872
1977-12;     0.4;       0;0.030066;0.075254;0.153253; 0.08012;0.090517;0.057064;0.062798; 0.05093
1978-01;0.304146;       0;       0;0.077326;       0;0.149645;0.133583;0.219072;0.061398;0.054829
1978-02;       0;       0;0.257248;0.239652;0.202648;0.094064;0.105396;0.013807;0.044617;0.042566
1978-03;       0;       0;       0;0.075285;0.285987;0.314059;0.152371;0.049339;0.046891;0.076068
1978-04;0.044612;       0;0.116543;0.101966;0.098636;0.197096; 0.09456;0.053613;0.101883;0.191092
1978-05;     0.4;       0; 0.07907;       0;       0;0.006285;0.245299;0.071375;0.099269;0.098702
1978-06;       0;     0.4;       0;       0;0.175322;       0;       0;       0;     0.4;0.024678
1978-07;     0.4;       0;       0;       0;     0.4; 0.09984;0.047255;0.024428;0.020054;0.008423
1978-08;0.171777;       0;0.052462;0.073083;       0;0.100988;0.060342;0.180122;0.137384;0.223842
1978-09;0.211603;0.096048;0.076245;0.131845;       0;0.117109;       0;0.152764;0.158477;0.055909
1978-10;0.084893;0.006356;     0.4;       0;       0;0.147213;0.236148;       0; 0.12539;       0
1978-11;       0;0.132078;       0; 0.11099;0.156924;0.152424;0.206163;0.019862;0.105579;0.115981
1978-12;       0;0.088342;0.037397;0.078582;0.143784;0.139184;0.114564;0.152663;0.135108;0.110376
1979-01;0.080439;0.048558;0.095734;0.119773;0.119749;0.153638;0.073841;0.085147;0.134518;0.088602
1979-02;0.114945;0.270768;0.056975;       0;0.157313;       0;     0.4;       0;       0;       0
1979-03;0.176067;0.227516;       0;       0;       0;       0;0.107159;0.072436;0.073152; 0.34367
1979-04;       0;0.197071;     0.4;0.072487;0.124911;0.077273;0.052446;0.043413; 0.00952;0.022879
1979-05;0.185147;0.059669;0.147229;0.125746;0.081395;0.148083;       0;0.212652;0.040079;       0
1979-06;0.151028;0.198291;0.249167;     0.4;       0;       0;       0;       0;       0;0.001514
1979-07;     0.4;       0;       0;       0;0.022526;       0; 0.30878;0.208598;0.060096;       0
1979-08;0.125234;       0;       0;0.100266;       0; 0.07438;0.051256;  0.2598;0.134778;0.254286
1979-09;0.261488;0.083205;0.107083;0.212975;0.086731;0.050641;0.105251;0.092625;       0;       0
1979-10;0.254629;0.245939;0.276586;       0;0.052181;       0;0.079245;       0;0.091421;       0
1979-11;0.035837;       0;0.107292;0.172539;0.195939;0.145416; 0.06764;       0;0.275337;       0
1979-12;       0;       0;0.026241;0.090301;0.167107; 0.22136;0.169082;0.176662;0.138901;0.010346
1980-01;0.097463;0.055515;0.080379;0.114146;0.102499; 0.12682;0.115611;0.151292;0.156276;       0
1980-02;       0;     0.4;       0;       0;0.196821;       0;0.318365;0.003456;0.077401;0.003956
1980-03;       0;     0.4;       0;       0;0.376514;0.049179;       0;0.048577;0.033493;0.092236
1980-04;       0;       0;       0;0.128248;0.179437;0.182445;0.173877;0.183277; 0.12436;0.028355
1980-05;       0;       0;0.002568;0.074427;0.107222;0.153751;0.092684; 0.19367;0.375679;       0
1980-06;0.073027; 0.04986;0.071972;0.108183;0.112502;0.135223;0.104931;0.155672;0.048251; 0.14038
1980-07;0.025512;0.375594;       0;       0; 0.07566;       0;     0.4;0.085658;       0;0.037575
1980-08;0.185172;0.327918;       0;       0;       0;       0;0.129794;       0;0.152728;0.204388
1980-09;       0;       0;       0;       0;       0;0.117701;0.082004;0.110375; 0.28992;     0.4
1980-10;0.317834;0.128433;0.339115;0.158513;0.003069;0.044984;       0;       0;       0;0.008053
1980-11;0.019188;0.073135;     0.4;       0;       0;       0;       0;0.147012;0.360666;       0
1980-12;     0.4;       0;       0;0.171159;       0;0.165817;0.107018;0.015221;0.140786;       0
1981-01;     0.4;0.131801;       0;0.104271;       0;0.052229;0.064694;0.028544;0.119855;0.098606
1981-02;       0;0.045812; 0.01549;0.155828; 0.18568;0.164984; 0.17151;0.260696;       0;       0
1981-03;       0;       0;       0;0.016217;0.080577;0.090128;0.061421;0.155817; 0.19584;     0.4
1981-04;0.002718;0.057594;       0;0.108584;0.058457;0.227256;       0;       0;0.145392;     0.4
1981-05;0.063648;0.050031;0.022798;     0.4;       0;       0;0.062394; 0.10646;0.294669;       0
1981-06; 0.09469;0.262489;       0;       0;0.284279;       0;0.348429;0.008196;       0;0.001918
1981-07;     0.4;       0;       0;0.130355;       0;0.169308;0.002065;0.256129;0.038807;0.003336
1981-08;     0.4;0.154032;       0;0.045968;       0;       0;       0;     0.4;       0;       0
1981-09;0.182272;       0;       0; 0.23848;     0.4;       0;       0;0.179248;       0;       0
1981-10;0.306913;       0;       0;0.129119;     0.4;       0;0.110376;0.043376;0.010216;       0
1981-11;       0;       0;       0; 0.11296;0.126833;0.174227;0.144723;0.183811;0.161248;0.096198
1981-12;0.081926;0.053816;0.092037;0.134989;0.134636;0.122618;0.111463;0.171405;0.097111;       0
1982-01;0.150547;0.227321;       0;0.175995;0.252116;       0;0.194021;       0;       0;       0
1982-02;0.024712;0.031271;       0;       0;0.148937;0.337754;0.246014;       0; 0.10842;0.102892
1982-03;0.135482;0.007248;       0;0.160949;0.147059;0.095091;       0;0.249137;0.203174;0.001859
1982-04;0.135238;0.042423;0.044704;0.140636;0.113115;       0; 0.21644;0.190339;0.046627;0.070478
1982-05; 0.36814;       0;0.032375;0.058015;0.238764;       0;0.193555;       0;0.109153;       0
1982-06;0.284726;       0;       0;0.075109;0.036791; 0.03752;0.110555;0.174338; 0.14533;0.135632
1982-07;0.076809;0.036024;0.115654;0.180725;0.167142;0.166687;0.123221; 0.10879;0.024948;       0
1982-08;0.010752;       0;0.006169;0.107993;0.105494;0.054912;0.181607;0.344032; 0.18904;       0
1982-09; 0.08766;       0;0.191264;0.160153;0.194121;0.165577;0.107384;       0;0.093841;       0
1982-10;0.021619;0.120618;     0.4;       0;0.221467;       0; 0.22249;0.013806;       0;       0
1982-11;0.233274;     0.4;       0;       0;       0;       0;0.215442;0.151283;       0;       0
1982-12;0.231614;       0;       0;       0;       0;0.009793;0.202114;       0;0.156479;     0.4
1983-01; 0.20102;0.099063;0.215783; 0.14127;0.114001;0.106514;       0;       0;       0;0.122349
1983-02;0.150245;     0.4;       0;       0;0.130187;       0;       0;0.241954;0.077614;       0
1983-03;0.125988;       0;0.049724;0.264883;0.036431;0.044265;       0;       0;     0.4;0.078709
1983-04;0.355968;       0;       0;0.322417;       0;0.026433;       0;0.254934; 0.01713;0.023119
1983-05;       0;     0.4;       0;       0;0.014277;0.111658;0.096818;0.118786;  0.1112;0.147261
1983-06;       0;     0.4;       0;     0.4;0.040931;0.113705;0.003601; 0.01521;0.026553;       0
1983-07;0.305404;0.147772;0.322514;0.058666;       0;0.109265;0.049301;0.007079;       0;       0
1983-08;0.064279;0.280044;       0;       0;0.082302;     0.4;       0;       0;0.124374;0.049003
1983-09;0.279045;       0;       0;0.295008;0.025946;       0;       0;     0.4;       0;       0
1983-10;       0;0.324135;       0;0.348434;       0;0.125875;       0;0.201556;       0;       0
1983-11;0.146199;       0;       0;0.081652;0.102855;0.138829;0.130465;       0;     0.4;       0
1983-12;       0;     0.4;       0;0.096423;0.191652;0.051321;0.021303;0.239301;       0;       0
1984-01; 0.15522;0.098319;0.092643;0.126344; 0.06107;0.124265;0.118768; 0.22337;       0;       0
1984-02;       0; 0.11658;0.031471;0.170161;0.187326;0.248363;0.077677;0.058461;0.109962;       0
1984-03;0.039275;0.055322;0.036223;       0;0.051564;0.349821;       0;       0;     0.4;0.067796
1984-04; 0.06657;0.133869;       0;0.375089; 0.12859;0.224827;0.001701;0.069353;       0;       0
1984-05;0.384735;       0;0.019426;       0;       0;       0;0.131523;0.113532;0.256063;0.094722
1984-06;0.002131;       0;0.072199;     0.4;0.297807;0.121982; 0.10588;       0;       0;       0
1984-07;0.196919;       0;       0;0.081494;0.118077; 0.12122;0.163346;0.200655;0.107834;0.010455
1984-08;0.031369;       0;       0;0.096337;0.095027; 0.07899; 0.11704; 0.15692;0.212499;0.211819
1984-09;0.091218;0.047961;0.175146;0.236488;0.242104;0.207084;       0;       0;       0;       0
1984-10;0.239382;0.162435;0.051653;       0;0.107322;       0;0.257375;0.170668;0.011166;       0
1984-11;     0.4;       0;       0;     0.4;0.150564;       0; 0.01652;0.032916;       0;       0
1984-12;0.030441;     0.4;       0;       0;0.283683;       0;       0;0.005394;0.268955;0.011526
1985-01;0.035896;       0;       0;       0; 0.23059;0.064765;0.017904;       0;     0.4;0.250844
1985-02;     0.4;       0;0.184265;0.074947;0.160867;       0; 0.04248;0.025019;0.060552;0.051869
1985-03;0.137142;0.197668;0.088765;0.176409;0.070185;0.083357;0.234948;       0;       0;0.011526
1985-04;       0;     0.4;       0;0.130931; 0.12064;0.099298;0.038781;0.068156;0.096818;0.045376
1985-05;       0;       0;       0;       0;0.031143;0.025284;0.099405; 0.29503;     0.4;0.149138
1985-06;0.011079;       0;0.045872;0.096064;0.184929;0.251784;       0; 0.23755;0.158982; 0.01374
1985-07;0.148372;0.144799;       0;       0;0.205063;       0;0.032374;0.091885;0.377508;       0
1985-08;0.211184;0.246014;       0;       0;0.105654;0.159966;0.161853;0.115329;       0;       0
1985-09;     0.4;       0;       0;0.032991;0.098249;0.038777;0.033572;0.163316;0.066651;0.166444
1985-10;0.036038;0.034804;0.069698;0.114834;       0;0.029273;0.027231;0.119584;     0.4;0.168538
1985-11;0.099589;0.097677;0.076506;0.160866;0.165363;     0.4;       0;       0;       0;       0
1985-12;0.018896;       0;       0;     0.4;0.007697;       0;0.037569;0.310756;0.225082;       0
1986-01;0.248021;0.267201;       0;       0;0.152867;       0;0.272465;       0;       0;0.059446
1986-02;0.060379;     0.4;       0;       0;0.319897;       0;0.130669;       0;0.089055;       0
1986-03;       0;0.178916;       0;       0;     0.4;       0;0.036757;       0;0.384327;       0
1986-04;0.003746;0.079679;       0;     0.4;       0;       0;       0;0.164501;0.048499;0.303575
1986-05;     0.4;     0.2;       0;       0;       0;       0;     0.4;       0;       0;       0
1986-06;     0.4;       0;       0;       0;0.020772;0.173406; 0.19314;0.204645;0.008037;       0
1986-07;0.303281;       0;       0;0.173268;       0;0.168227;0.009855; 0.14843;0.029668; 0.16727
1986-08;       0;0.064134;0.017728;0.159509;0.136103;0.212224;0.129297;0.114743;       0;0.166262
1986-09;       0; 0.35748;0.051506;0.094383;0.107548;0.173738;0.117482;0.040065;0.050574;0.007223
1986-10;       0;       0;       0;       0;       0;0.125003;0.074997;     0.4;     0.4;       0
1986-11;0.130127;0.150944;0.135077;0.180737;0.143308;0.100625;0.093222;0.065961;       0;       0
1986-12;0.066339;0.089533;       0;       0;       0;       0; 0.17854;0.182751;0.249713;0.233123
1987-01;0.011503;0.365768;       0;0.193309;0.318352;       0;0.038033; 0.05169;       0;0.021345
1987-02;0.188859;0.157675;0.183261;0.140329;0.171325; 0.15855;       0;       0;       0;       0
1987-03;0.048223; 0.04288;       0;0.059661;       0;0.034177;0.156283;0.189801; 0.23385;0.235126
1987-04;     0.4;       0;     0.4;       0;       0;       0;0.071012;0.051036;0.015129;0.062824
1987-05;0.032486;     0.4;       0;       0;0.057994;0.088401;0.343194;       0;0.027704; 0.05022
1987-06;0.205177;       0;       0;0.139635;0.325567;0.191673;0.011038;       0;0.126909;       0
1987-07;0.083991;       0;0.047743;0.065996;0.092906;       0;0.156509;0.137553;0.196849;0.218454
1987-08;0.050726;0.050287;       0;0.333907; 0.31832;0.238182;       0;       0;0.008578;       0
1987-09;0.140532;     0.4;       0;       0;0.246493; 0.06711;0.039096;0.062864; 0.01225;0.031656
1987-10; 0.09499;0.079935;0.043706;0.087507;0.103493;0.085411;0.083028;0.035284; 0.14049;0.246156
1987-11; 0.06441; 0.06998;0.101554;0.135195;0.131093;0.168749;0.134626;0.162232;0.032161;       0
1987-12;       0;       0;       0;0.079149;0.181743;0.190509;0.159072;0.194594;0.054345;0.140588
1988-01;0.061218;0.034812;0.073102;0.087159;0.085782;0.118997;0.121627;0.126056;0.127856; 0.16339
1988-02;0.107792;0.098109;       0; 0.12188;0.036687;       0;0.111243;0.168839;0.018992;0.336459
1988-03;       0;     0.4;       0;       0;0.112317;       0;0.087683;       0;       0;     0.4
1988-04;       0;       0;       0;       0;0.105902;0.092765;0.252113;0.248102;0.098497;0.202621
1988-05;0.172053;0.021764;0.210421;0.102571;0.089255;0.094842;       0;0.177437;0.033418;0.098241
1988-06;0.055425;0.054003;0.072574;0.101546;0.083127;0.290531;       0;0.163098;0.135437; 0.04426
1988-07;0.393749;       0;0.132599;       0;0.039065;       0;0.221142;0.213446;       0;       0
1988-08;0.358341;       0;0.241834;0.111111;       0;       0;0.087573;0.103102;0.098039;       0
1988-09;0.083572;0.083432;  0.1004;0.189219;0.126194;0.168943;0.060499;0.122272;0.065468;       0
1988-10;0.015906;0.016517; 0.04889;0.015985;0.118194;0.196319;0.193699;0.224825; 0.16522;0.004445
1988-11;0.044514; 0.05494;0.163262;0.099284; 0.07782;0.205683;0.113843;       0;0.202686;0.037968
1988-12; 0.00103;0.053727;       0;     0.4;     0.4;       0;       0;       0;0.084226;0.061017
1989-01;0.244204;0.185998;       0;       0;       0;       0; 0.36812;0.201678;       0;       0
1989-02;0.172523;       0;0.022665;0.149212;0.082987;0.111238;0.043247;0.134035;0.146502;0.137591
1989-03;       0;     0.4;       0;0.193144;       0;       0;0.122131; 0.13073;0.099455; 0.05454
1989-04;0.027289;     0.4;       0;0.080603;0.394048;       0;0.068807;0.029253;       0;       0
1989-05;0.223493;       0;       0;       0;     0.4;       0;0.094806;       0;0.268795;0.012906
1989-06;0.342446;       0;       0;0.351814;       0;0.068099;0.011172;0.186098;       0; 0.04037
1989-07;0.255482;       0;       0;       0; 0.38232;       0;0.362198;       0;       0;       0
1989-08;0.126381;0.086122;       0;       0; 0.34125;       0;     0.4;0.046013;       0;0.000235
1989-09; 0.08331;0.219778;       0;0.374997;       0;       0;0.058359;0.076198;0.131774;0.055585
1989-10;0.044242;0.053506;       0;0.342323;0.356026;0.140366;0.048995;0.014542;       0;       0
1989-11; 0.07777;0.093465;       0; 0.09657;0.318674;       0;0.180133;       0;0.202011;0.031376
1989-12;       0;0.282368;       0;0.045315;0.390757;       0;0.129293;       0;0.098713;0.053554
1990-01;0.087643;       0;       0;0.072283;0.091144;0.221792;       0;0.254437;0.272701;       0
1990-02;       0;0.223982;       0;  0.2731;0.157709;0.077186;0.188234; 0.07979;       0;       0
1990-03;       0;     0.4;0.003857;0.026798;0.094038;0.119321;0.145865;0.035761;0.059182;0.115178
1990-04;0.045495;       0;0.036687;0.073162;0.084947;0.140237;0.074169;0.193162;0.166975;0.185166
1990-05;0.281101;0.106904;0.046641;0.197425;0.128069;0.055666;0.147457;0.036738;       0;       0
1990-06;     0.4;0.366481;       0;0.056454;0.124777;0.043702;0.008586;       0;       0;       0
1990-07;0.300728;       0;       0;0.199974;0.122914;0.298148;0.011605;0.022253;0.019731;0.024646
1990-08;     0.4;       0;0.228015;0.148014;0.140798;0.034717;       0;0.048456;       0;       0
1990-09;       0;0.094778;       0;       0;0.146201;       0;     0.4;       0;0.143844;0.215177
1990-10;0.054797;       0;       0;0.099222;0.109348;     0.4;0.082746;0.119622; 0.05239;0.081873
1990-11;       0;0.039229;0.056303;0.092707; 0.10134;0.131047;0.109669; 0.01881;0.129118;0.321776
1990-12;       0;0.082987;0.094146;0.169266;0.163643;0.142692;0.179907;0.122138;0.045221;       0
1991-01;0.320618;0.087155;0.135745;0.006407;0.214664;       0;0.123697;0.073733;0.037981;       0
1991-02;0.175717;0.175525;0.167055;       0;0.128473;       0;0.128073;       0;       0;0.225157
1991-03;0.303822; 0.12863;0.205308;       0;0.116392;       0;       0;       0;       0;0.245848
1991-04;0.002336;       0;     0.4;       0;       0;       0;0.231636;       0;0.366028;       0
1991-05;0.239123;       0;     0.4;0.181476;       0;0.050319;       0; 0.03983;0.054024;0.035227
1991-06;     0.4;       0;0.106388;       0;       0;       0;0.383385;0.049392;0.033765; 0.02707
1991-07;0.011453;       0;       0;       0;       0;0.078984;0.151993;0.176195;0.220049;0.361327
1991-08;       0;       0;0.060023;0.140887;0.225038;0.218789;0.177214;0.100668;0.077381;       0
1991-09;0.069567;0.050497;0.052127;0.093432;0.113961;0.154232;0.125095;       0;0.186064;0.155026
1991-10;0.011184;0.005438;     0.4;0.026669;0.037595; 0.05537;       0;       0;0.287799;0.175945
1991-11;0.146553;0.150581;0.171579;0.136054; 0.19903;0.196203;       0;       0;       0;       0
1991-12; 0.01234;0.007417;  0.0178; 0.01869;       0;     0.4;       0;     0.4;       0;0.143752
1992-01;     0.4;       0;     0.4;0.066794;0.022126;0.035806;0.022354; 0.03846; 0.00489; 0.00957
1992-02;0.246783; 0.25698;0.223866;0.136271;0.008202;0.006868;       0;0.007454;0.113576;       0
1992-03;     0.4;       0;     0.4;       0;       0;0.120567;       0;0.079433;       0;       0
1992-04;       0;     0.4;       0;       0;0.116049;       0;0.154535;       0;0.253089;0.076327
1992-05;       0;0.166849;       0;0.033151;     0.4;     0.4;       0;       0;       0;       0
1992-06;       0;0.275633;       0;0.001452;0.295873;       0;0.135845;0.291197;       0;       0
1992-07;0.002808;0.020498;0.013549;0.235618;       0;     0.4;0.281905;       0;0.035237;0.010385
1992-08;       0;     0.4;       0; 0.13358;     0.4;0.013275;0.013091;0.019876;0.004102;0.016077
1992-09;0.066456;0.053277; 0.04797;0.075893;0.081439;0.136862;0.100944;0.179478;0.161678;0.096001
1992-10;0.138021;0.143929;0.145546;0.188391; 0.14173;0.182182;       0;0.060201;       0;       0
1992-11;0.088558;0.051959;0.042124; 0.03802;0.041652;0.159774;0.065147;       0;0.253129;0.259636
1992-12; 0.02891;0.398629;       0;       0;     0.4;       0;       0;0.152269;       0;0.020192
1993-01; 0.03404;0.161546;0.341853;       0;       0;       0;       0;     0.4;0.045032; 0.01753
1993-02;       0;0.377849;       0;       0;       0;       0;     0.4;0.222151;       0;       0
1993-03;0.273209;       0;0.186287;       0;       0;       0;       0;     0.4;       0;0.140504
1993-04;       0;     0.4;       0;       0;0.164316;0.035879;0.374767;       0;0.006046;0.018992
1993-05;0.174316;0.025684;       0;       0;       0;     0.4;     0.4;       0;       0;       0
1993-06;       0;     0.4;       0;0.018289;0.164961;       0;     0.4;       0; 0.01675;       0
1993-07; 0.25521;0.061645;0.069482;0.031454; 0.05921; 0.14171;       0;0.089435;0.069863;0.221991
1993-08;       0;0.056195; 0.02835;  0.0934;0.110722;       0;0.311334;     0.4;       0;       0
1993-09;0.303586;0.008188;0.013701;0.004331;       0;0.129668;0.090093;       0;     0.4;0.050434
1993-10;0.068369;     0.4;       0;       0;       0;       0;0.008295;     0.4;       0;0.123336
1993-11;     0.4;       0;0.130255;       0;       0;       0;0.146527;0.044554;0.151692;0.126972
1993-12; 0.24477;       0;0.146396;       0;       0;0.318359;       0;       0;0.265819;0.024656
1994-01;0.208911;       0;       0;0.309238;0.072809;0.144724;       0;0.179929;0.070529; 0.01386
1994-02;0.108336;       0;0.046506;0.050511;0.127136;0.102149;0.199392;0.170584;       0;0.195386
1994-03;       0;     0.4;       0;       0;       0;       0;     0.4;0.075967;0.033992;0.090041
1994-04;     0.4;       0;0.118964;       0;0.179709;0.076834;0.068385;0.029652;0.066477; 0.05998
1994-05;       0;0.175139;0.112853;0.069266;     0.4;0.106655;0.079091;0.056997;       0;       0
1994-06;0.166434;       0;0.079627;0.142478;       0;0.084526; 0.01116;0.211139;0.042526;0.262109
