month  ;gross_ret;  net_ret;turnover;turnover_limited
1989-09; 0.001708; 0.001508;0.725962;             0.2
1989-10;-0.056949;-0.057149;0.496393;             0.2
1989-11; 0.006459; 0.006259;0.438012;             0.2
1989-12;  0.00143;  0.00123;0.283164;             0.2
1990-01;-0.077226;-0.077426;0.764828;             0.2
1990-02; 0.023625; 0.023425;0.679598;             0.2
1990-03; 0.027567; 0.027367;0.396371;             0.2
1990-04;-0.034879;-0.035079;0.480787;             0.2
1990-05; 0.065658; 0.065458;0.593136;             0.2
1990-06; 0.004665; 0.004465;0.378476;             0.2
1990-07;-0.037335;-0.037535;0.467615;             0.2
1990-08;-0.124461;-0.124661;0.371374;             0.2
1990-09;-0.065349;-0.065549;0.859202;             0.2
1990-10;-0.038122;-0.038322;0.673642;             0.2
1990-11;  0.07549;  0.07529;0.439086;             0.2
1990-12; 0.043008; 0.042808;0.405674;             0.2
1991-01; 0.077587; 0.077387;0.417406;             0.2
1991-02; 0.103364; 0.103164;0.349213;             0.2
1991-03; 0.063144; 0.062957;0.187049;        0.187049
1991-04; 0.006331; 0.006131;0.792356;             0.2
1991-05;  0.04027;  0.04007;0.543639;             0.2
1991-06;-0.041479;-0.041679;0.553824;             0.2
1991-07; 0.047706; 0.047506;0.726328;             0.2
1991-08; 0.035771; 0.035571;0.590975;             0.2
1991-09;-0.004778;-0.004978;0.383772;             0.2
1991-10; 0.023348; 0.023148;0.470528;             0.2
1991-11; -0.04361; -0.04381;0.692165;             0.2
1991-12;  0.11112;  0.11092; 0.74755;             0.2
1992-01; 0.104808; 0.104608;0.867333;             0.2
1992-02; 0.033578; 0.033378;0.435143;             0.2
1992-03;-0.023595;-0.023795;0.515029;             0.2
1992-04;-0.014281;-0.014481;       1;             0.2
1992-05; 0.005211; 0.005011;0.717102;             0.2
1992-06;-0.032246;-0.032446;0.535826;             0.2
1992-07; 0.041506; 0.041306;0.842205;             0.2
1992-08;-0.030705;-0.030905;0.805069;             0.2
1992-09; 0.019548; 0.019348; 0.72297;             0.2
1992-10; 0.031759; 0.031559;0.477901;             0.2
1992-11; 0.054826; 0.054626;0.577913;             0.2
1992-12; 0.032752; 0.032552;0.857286;             0.2
1993-01; 0.031491; 0.031291;0.639745;             0.2
1993-02;-0.017843;-0.018043;0.616304;             0.2
1993-03; 0.031026; 0.030826;0.777849;             0.2
1993-04;-0.029416;-0.029616;0.981008;             0.2
1993-05; 0.039251; 0.039051; 0.56367;             0.2
1993-06; 0.007976; 0.007776;0.574316;             0.2
1993-07; 0.005103; 0.004903;0.844106;             0.2
1993-08; 0.048243; 0.048043;0.735357;             0.2
1993-09; 0.013659; 0.013459;0.883688;             0.2
1993-10; 0.027972; 0.027772;0.864715;             0.2
1993-11;-0.025291;-0.025491;0.755446;             0.2
1993-12; 0.023847; 0.023647;0.448627;             0.2
1994-01; 0.031489; 0.031289;0.561976;             0.2
1994-02;-0.013038;-0.013238;0.481751;             0.2
1994-03;-0.046286;-0.046486;  0.6346;             0.2
1994-04;-0.002957;-0.003157;0.807992;             0.2
1994-05;-0.012247;-0.012447;0.532568;             0.2
1994-06; -0.02652; -0.02672;0.698424;             0.2
1994-07; 0.025206; 0.025006;0.735368;             0.2
1994-08; 0.050424; 0.050224;0.942688;             0.2
1994-09; -0.01615; -0.01635;0.635154;             0.2
1994-10; 0.001095; 0.000895;0.722224;             0.2
1994-11; -0.04904; -0.04924;0.701027;             0.2
1994-12; 0.012253; 0.012053;0.493725;             0.2
1995-01; 0.008021; 0.007821;0.663066;             0.2
1995-02; 0.044223; 0.044023;0.503274;             0.2
1995-03;  0.02151;  0.02131;0.947537;             0.2
1995-04; 0.023867; 0.023667;0.894138;             0.2
1995-05; 0.023124; 0.022924;0.500914;             0.2
1995-06; 0.040668; 0.040468;0.844461;             0.2
1995-07;  0.05594;  0.05574;0.583272;             0.2
1995-08; 0.022638; 0.022438;0.784969;             0.2
1995-09;  0.02622;  0.02602; 0.60903;             0.2
1995-10; -0.03731; -0.03751;0.290958;             0.2
1995-11; 0.045424; 0.045224;0.672686;             0.2
1995-12; 0.015299; 0.015099;0.393341;             0.2
1996-01; 0.016063; 0.015863;0.629036;             0.2
1996-02; 0.028022; 0.027822;0.846646;             0.2
1996-03; 0.022325; 0.022125;0.993155;             0.2
1996-04; 0.034342; 0.034142;0.670702;             0.2
1996-05; 0.042178; 0.041978;0.814046;             0.2
1996-06;-0.027614;-0.027814; 0.71921;             0.2
1996-07;-0.075617;-0.075817;0.759016;             0.2
1996-08; 0.058377; 0.058177;0.867163;             0.2
1996-09; 0.047158; 0.046958;0.461757;             0.2
1996-10;-0.001151;-0.001351;0.314869;             0.2
1996-11; 0.043768; 0.043568;0.650907;             0.2
1996-12;  0.01166;  0.01146; 0.69715;             0.2
1997-01; 0.023944; 0.023744;0.905999;             0.2
1997-02;-0.025311;-0.025511;0.722726;             0.2
1997-03;-0.049341;-0.049541;0.602053;             0.2
1997-04; 0.013974; 0.013774;0.763721;             0.2
1997-05; 0.092812; 0.092612;0.711635;             0.2
1997-06; 0.043773; 0.043573;0.319172;             0.2
1997-07; 0.052276; 0.052076;0.729929;             0.2
1997-08; 0.009232; 0.009032;0.650424;             0.2
1997-09; 0.070712; 0.070512;0.314464;             0.2
1997-10; -0.04315; -0.04335;0.657759;             0.2
1997-11; 0.017884; 0.017684;0.656154;             0.2
1997-12; 0.018516; 0.018316;0.581478;             0.2
1998-01; -0.00877; -0.00897;0.844351;             0.2
1998-02; 0.080278; 0.080078;0.641452;             0.2
1998-03; 0.048532; 0.048332;0.481831;             0.2
1998-04; 0.010678; 0.010478; 0.57251;             0.2
1998-05;-0.047393;-0.047593;0.781713;             0.2
1998-06; 0.023302; 0.023102;0.813316;             0.2
1998-07; -0.06196; -0.06216; 0.93111;             0.2
1998-08;-0.182304;-0.182504;0.745986;             0.2
1998-09; 0.066281; 0.066081;0.711823;             0.2
1998-10; 0.064848; 0.064648; 0.33827;             0.2
1998-11; 0.061527; 0.061327;0.222689;             0.2
1998-12; 0.048811; 0.048611;0.521825;             0.2
1999-01; 0.011219; 0.011019;0.719541;             0.2
1999-02;-0.055025;-0.055225; 0.81421;             0.2
1999-03; 0.002663; 0.002463;0.658894;             0.2
1999-04;  0.09154;  0.09134;0.874105;             0.2
1999-05;-0.003154;-0.003354;0.945672;             0.2
1999-06; 0.058024; 0.057824;0.306188;             0.2
1999-07;-0.016825;-0.017025;0.407115;             0.2
1999-08;-0.021762;-0.021962;0.510518;             0.2
1999-09; -0.00992; -0.01012;0.381253;             0.2
1999-10; 0.027684; 0.027484;0.607786;             0.2
1999-11; 0.070189; 0.069989;0.695588;             0.2
1999-12; 0.118638; 0.118438;0.727787;             0.2
2000-01; 0.012953; 0.012753;0.720955;             0.2
2000-02; 0.155356; 0.155156;0.684486;             0.2
2000-03;-0.004846;-0.005046;0.704886;             0.2
2000-04;-0.101007;-0.101207; 0.59095;             0.2
2000-05; -0.05833; -0.05853;0.737129;             0.2
2000-06; 0.105493; 0.105293;0.490467;             0.2
2000-07;-0.022748;-0.022948;0.631495;             0.2
2000-08; 0.067464; 0.067264;0.704378;             0.2
2000-09;-0.039879;-0.040079;0.825541;             0.2
2000-10;-0.027641;-0.027841;0.770509;             0.2
2000-11;-0.099613;-0.099813;0.696798;             0.2
2000-12; 0.046905; 0.046705;0.733025;             0.2
2001-01; 0.062179; 0.061979;0.584956;             0.2
2001-02;-0.060739;-0.060939;0.210769;             0.2
2001-03;-0.046904;-0.047104;0.602757;             0.2
2001-04; 0.088381; 0.088181;0.879408;             0.2
2001-05;  0.02552;  0.02532;0.433514;             0.2
2001-06; 0.026572; 0.026372;0.534594;             0.2
2001-07; -0.03978; -0.03998;0.757728;             0.2
2001-08;-0.038835;-0.039035;0.858966;             0.2
2001-09; -0.13041; -0.13061;0.567182;             0.2
2001-10; 0.062896; 0.062696;0.293883;             0.2
2001-11; 0.082465; 0.082265;0.342049;             0.2
2001-12; 0.057655; 0.057455;0.427116;             0.2
2002-01; 0.010083; 0.009883;0.462064;             0.2
2002-02;-0.024735;-0.024935;0.728187;             0.2
2002-03; 0.067572; 0.067372;0.667934;             0.2
2002-04;-0.016207;-0.016407;0.610246;             0.2
2002-05;-0.029216;-0.029416;0.428223;             0.2
2002-06;-0.045749;-0.045949;0.508052;             0.2
2002-07;-0.100695;-0.100895;0.799292;             0.2
2002-08; 0.005117; 0.004917;0.448514;             0.2
2002-09;-0.086532;-0.086709;0.177571;        0.177571
2002-10; 0.043764; 0.043564;0.243773;             0.2
2002-11; 0.093217; 0.093017;0.217976;             0.2
2002-12;-0.051748;-0.051948;0.344075;             0.2
2003-01;-0.021115;-0.021315;0.331622;             0.2
2003-02; -0.02996; -0.03016;0.518509;             0.2
2003-03; 0.009483; 0.009283;0.852403;             0.2
2003-04;  0.09459;  0.09439;0.663345;             0.2
2003-05; 0.120887; 0.120687;0.701316;             0.2
2003-06; 0.025566; 0.025366;0.611882;             0.2
2003-07; 0.040356; 0.040156;0.585741;             0.2
2003-08; 0.049548; 0.049348;0.694715;             0.2
2003-09;-0.017553;-0.017753;0.634459;             0.2
2003-10; 0.079961; 0.079761;0.857212;             0.2
2003-11; 0.034814; 0.034614;0.845094;             0.2
2003-12; 0.029008; 0.028808;0.635314;             0.2
2004-01; 0.043659; 0.043459;0.345871;             0.2
2004-02; 0.013618; 0.013418;0.475747;             0.2
2004-03;-0.003457;-0.003657;0.599934;             0.2
2004-04;-0.042801;-0.043001;0.429438;             0.2
2004-05; 0.014241; 0.014041;0.805562;             0.2
2004-06;  0.03902;  0.03882;0.615026;             0.2
2004-07;-0.054693;-0.054893; 0.56645;             0.2
2004-08;-0.011787;-0.011987;0.442301;             0.2
2004-09; 0.043281; 0.043081;0.447826;             0.2
2004-10; 0.025919; 0.025719; 0.59162;             0.2
2004-11; 0.070124; 0.069924;0.370145;             0.2
2004-12; 0.039769; 0.039569; 0.75673;             0.2
2005-01;-0.027045; -0.02724;0.194728;        0.194728
2005-02; 0.028658; 0.028458;0.606475;             0.2
2005-03;-0.010306;-0.010506;0.408111;             0.2
2005-04;-0.045028;-0.045228;0.432984;             0.2
2005-05; 0.056726; 0.056526;0.314416;             0.2
2005-06; 0.033929; 0.033729;0.375915;             0.2
2005-07;  0.05684;  0.05664;0.302075;             0.2
2005-08; -0.01296; -0.01316;0.488296;             0.2
2005-09; 0.010919; 0.010719;0.644935;             0.2
2005-10;-0.031249;-0.031449; 0.56022;             0.2
2005-11; 0.039695; 0.039495; 0.79737;             0.2
2005-12; 0.003574; 0.003374;0.776804;             0.2
2006-01; 0.074173; 0.073973;0.501662;             0.2
2006-02;-0.004316;-0.004516;0.576086;             0.2
2006-03; 0.041318; 0.041118;0.484994;             0.2
2006-04; 0.013227; 0.013027;0.657581;             0.2
2006-05;-0.047766;-0.047966;0.842801;             0.2
2006-06;-0.000696;-0.000896;0.625194;             0.2
2006-07;-0.034492;-0.034692;0.515282;             0.2
2006-08; 0.023367; 0.023167;0.668733;             0.2
2006-09; 0.012775; 0.012575;0.231072;             0.2
2006-10; 0.051673; 0.051473;0.479688;             0.2
2006-11; 0.034087; 0.033887; 0.42861;             0.2
2006-12; 0.003205; 0.003005;0.764598;             0.2
2007-01; 0.027043; 0.026843; 0.86406;             0.2
2007-02;-0.002076;-0.002276;0.667119;             0.2
2007-03; 0.013407; 0.013207; 0.76778;             0.2
2007-04; 0.032371; 0.032171;0.294683;             0.2
2007-05; 0.036747; 0.036547;0.498316;             0.2
2007-06;-0.012409;-0.012609;0.534219;             0.2
2007-07;-0.053282;-0.053482;0.606129;             0.2
2007-08;-0.001691;-0.001891;0.562729;             0.2
2007-09;  0.02667;  0.02647;0.873102;             0.2
2007-10; 0.022594; 0.022394;0.706894;             0.2
2007-11;-0.052532;-0.052732; 0.83673;             0.2
2007-12;-0.008816;-0.009016;0.585495;             0.2
2008-01;-0.058329;-0.058529;0.459305;             0.2
2008-02;-0.024423;-0.024623;0.371113;             0.2
2008-03;-0.015907;-0.016107;0.810142;             0.2
2008-04; 0.056715; 0.056515;0.587149;             0.2
2008-05; 0.039103; 0.038903;0.504684;             0.2
2008-06;-0.071372;-0.071572;0.597646;             0.2
2008-07; 0.013985; 0.013785;0.353597;             0.2
2008-08; 0.028504; 0.028304;0.497908;             0.2
2008-09;-0.098204;-0.098404; 0.63134;             0.2
2008-10;-0.207753;-0.207953;0.668822;             0.2
2008-11;-0.099739;-0.099939;0.902578;             0.2
2008-12; 0.037419; 0.037219;0.621319;             0.2
2009-01;-0.082925;-0.083098;0.172605;        0.172605
2009-02;-0.114658;-0.114858;0.423535;             0.2
2009-03; 0.101654; 0.101454;0.345143;             0.2
2009-04; 0.143937; 0.143737;0.537515;             0.2
2009-05; 0.035819; 0.035619; 0.22865;             0.2
2009-06;  0.03542;  0.03522;0.535006;             0.2
2009-07;  0.09962;  0.09942;0.413554;             0.2
2009-08; 0.036795; 0.036595;0.804551;             0.2
2009-09; 0.063333; 0.063133;0.458026;             0.2
2009-10;-0.063251;-0.063451;0.476137;             0.2
2009-11; 0.039113; 0.038913;0.555771;             0.2
2009-12; 0.055537; 0.055337;0.483208;             0.2
2010-01; -0.03165; -0.03185;0.260771;             0.2
2010-02; 0.048507; 0.048307; 0.37571;             0.2
2010-03; 0.068536; 0.068336;0.782156;             0.2
2010-04; 0.027298; 0.027098;0.513515;             0.2
2010-05;-0.079983;-0.080183;0.746113;             0.2
2010-06;-0.078084;-0.078284;0.614225;             0.2
2010-07; 0.069894; 0.069694; 0.99561;             0.2
2010-08;-0.048373;-0.048573;0.576384;             0.2
2010-09; 0.124659; 0.124459;0.718791;             0.2
2010-10; 0.029579; 0.029379;0.601954;             0.2
2010-11; 0.025231; 0.025031;0.760524;             0.2
2010-12; 0.077737; 0.077537;0.491645;             0.2
2011-01; 0.010565; 0.010365;0.607851;             0.2
2011-02; 0.042564; 0.042364;0.710324;             0.2
2011-03; 0.027306; 0.027106;0.800001;             0.2
2011-04; 0.021036; 0.020836; 0.67411;             0.2
2011-05;-0.019748;-0.019948;0.446568;             0.2
2011-06;-0.017929;-0.018129;0.405269;             0.2
2011-07;-0.036841;-0.037041;0.549767;             0.2
2011-08;-0.072325;-0.072525;0.629556;             0.2
2011-09;-0.102226;-0.102426;0.646888;             0.2
2011-10; 0.130583; 0.130383;0.621357;             0.2
2011-11;-0.002255;-0.002455;0.525617;             0.2
2011-12; 0.002503; 0.002303;0.246603;             0.2
2012-01; 0.070849; 0.070649;0.464019;             0.2
2012-02; 0.035775; 0.035575;0.699257;             0.2
2012-03;   0.0282;    0.028;0.404284;             0.2
2012-04;-0.008509;-0.008709;0.294363;             0.2
2012-05;-0.072469;-0.072669;0.849535;             0.2
2012-06; 0.043745; 0.043545;0.472488;             0.2
2012-07;-0.008632;-0.008832;0.445814;             0.2
2012-08; 0.032299; 0.032102;0.197146;        0.197146
2012-09; 0.040671; 0.040471;0.688365;             0.2
2012-10; -0.02126; -0.02146;0.634365;             0.2
2012-11;  0.00927;  0.00907;0.636475;             0.2
2012-12; 0.023925; 0.023725; 0.69035;             0.2
2013-01; 0.065888; 0.065688;0.836732;             0.2
2013-02; 0.010156; 0.009956;0.977998;             0.2
2013-03;  0.04744;  0.04724;0.595728;             0.2
2013-04;-0.003392;-0.003592;0.720641;             0.2
2013-05; 0.042375; 0.042175;0.857049;             0.2
2013-06;  -0.0071;  -0.0073;0.443037;             0.2
2013-07; 0.068503; 0.068303;0.655722;             0.2
2013-08; -0.02666; -0.02686;0.640041;             0.2
2013-09; 0.048868; 0.048668;0.847527;             0.2
2013-10; 0.031904; 0.031704;0.705378;             0.2
2013-11; 0.029477; 0.029277;0.603799;             0.2
2013-12; 0.022776; 0.022576;0.656767;             0.2
2014-01;-0.020151;-0.020351;0.743065;             0.2
2014-02; 0.049592; 0.049392;0.861418;             0.2
2014-03; 0.001055; 0.000855;0.800001;             0.2
2014-04;-0.020637;-0.020837; 0.38304;             0.2
2014-05; 0.012978; 0.012778;0.782414;             0.2
2014-06; 0.045133; 0.044933;0.928875;             0.2
2014-07;-0.025684;-0.025884;0.965145;             0.2
2014-08; 0.044367; 0.044167;0.706873;             0.2
2014-09;-0.039658;-0.039858;0.731407;             0.2
2014-10; 0.026312; 0.026112;0.547238;             0.2
2014-11; 0.011687; 0.011487;0.556333;             0.2
2014-12; 0.010903; 0.010703;0.528556;             0.2
2015-01;-0.038166;-0.038366;0.540077;             0.2
2015-02; 0.055588; 0.055388;0.710387;             0.2
2015-03; 0.000449; 0.000249;0.608851;             0.2
2015-04;-0.001257;-0.001457;0.465449;             0.2
2015-05; 0.025678; 0.025478;0.776653;             0.2
2015-06;-0.012211;-0.012411;0.882168;             0.2
2015-07; 0.005062; 0.004862;0.556318;             0.2
2015-08;-0.052847;-0.053047; 0.84277;             0.2
2015-09;-0.051672;-0.051872;0.780727;             0.2
2015-10; 0.057131; 0.056931;0.449466;             0.2
2015-11; 0.016525; 0.016325;0.448866;             0.2
2015-12;-0.047227;-0.047427;0.528138;             0.2
2016-01;-0.097824;-0.098024;0.355614;             0.2
2016-02; 0.004568; 0.004368;0.784596;             0.2
2016-03; 0.072874; 0.072705;0.169008;        0.169008
2016-04; 0.023265; 0.023065;0.704223;             0.2
2016-05; 0.014232; 0.014032;0.412245;             0.2
2016-06;-0.007161;-0.007361;0.465457;             0.2
2016-07; 0.043028; 0.042828;  0.7348;             0.2
2016-08; 0.016434; 0.016234; 0.62437;             0.2
2016-09; 0.010736; 0.010536;0.468233;             0.2
2016-10;-0.039629;-0.039829;0.884425;             0.2
2016-11; 0.067385; 0.067185;0.767809;             0.2
2016-12; 0.012743; 0.012543;0.593137;             0.2
2017-01; 0.009516; 0.009316;0.550523;             0.2
2017-02; 0.026297; 0.026097;0.583734;             0.2
2017-03; 0.002871; 0.002671;0.845651;             0.2
2017-04; 0.012849; 0.012649;0.459157;             0.2
2017-05;-0.000851;-0.001051;0.747374;             0.2
2017-06; 0.026345; 0.026145;0.495927;             0.2
2017-07; 0.013854; 0.013654;0.378215;             0.2
2017-08;-0.010944;-0.011144;0.473327;             0.2
2017-09; 0.033463; 0.033263; 0.54895;             0.2
2017-10; 0.020799; 0.020599;0.469941;             0.2
2017-11; 0.031139; 0.030939; 0.78843;             0.2
2017-12; 0.008226; 0.008026;0.763681;             0.2
2018-01; 0.040058; 0.039858;0.437681;             0.2
2018-02;-0.033138;-0.033338;0.536729;             0.2
2018-03;-0.007448;-0.007648;0.874966;             0.2
2018-04; 0.004028; 0.003828;0.844194;             0.2
2018-05; 0.036024; 0.035824;0.825959;             0.2
2018-06; 0.006173; 0.005973;0.511145;             0.2
2018-07; 0.017478; 0.017278;0.509406;             0.2
2018-08; 0.043351; 0.043151;0.693424;             0.2
2018-09; -0.01271; -0.01291;0.592557;             0.2
2018-10;-0.101007;-0.101207;0.405274;             0.2
2018-11; 0.008153; 0.007953;0.825997;             0.2
2018-12;-0.111325;-0.111525;0.624376;             0.2
2019-01; 0.103514; 0.103314;0.590228;             0.2
2019-02; 0.053149; 0.052949;0.533063;             0.2
2019-03;-0.013213;-0.013413;0.361834;             0.2
2019-04; 0.035446; 0.035246;0.419295;             0.2
2019-05;-0.069675;-0.069875;0.442665;             0.2
2019-06; 0.076396; 0.076196;0.954861;             0.2
2019-07; 0.009046; 0.008846; 0.72615;             0.2
2019-08;-0.050036;-0.050236;0.483272;             0.2
2019-09; 0.015399; 0.015199;0.447021;             0.2
2019-10; 0.010507; 0.010307;0.648828;             0.2
2019-11; 0.043257; 0.043057; 0.45211;             0.2
2019-12; 0.045352; 0.045152;0.587804;             0.2
2020-01;-0.031638;-0.031838;0.659196;             0.2
2020-02;-0.085498;-0.085698; 0.89377;             0.2
2020-03;-0.162803;-0.163003;0.559468;             0.2
2020-04; 0.149231; 0.149031;0.411825;             0.2
2020-05; 0.061573; 0.061373;0.370509;             0.2
2020-06; 0.034235; 0.034035;0.384808;             0.2
2020-07;  0.02291;  0.02271;0.421821;             0.2
2020-08; 0.069635; 0.069435;0.587582;             0.2
2020-09; -0.03384; -0.03404;0.275748;             0.2
2020-10; 0.011431; 0.011231;     0.8;             0.2
2020-11; 0.178566; 0.178366;0.655061;             0.2
2020-12; 0.057655; 0.057455;0.450917;             0.2
2021-01; 0.049839; 0.049639;0.375467;             0.2
2021-02; 0.074907; 0.074707;0.345618;             0.2
2021-03; 0.030398; 0.030198;0.703958;             0.2
2021-04;  0.02774;  0.02754;0.794449;             0.2
2021-05; 0.017592; 0.017392;0.515255;             0.2
2021-06; 0.019693; 0.019493;0.624886;             0.2
2021-07;-0.032988;-0.033188;0.809336;             0.2
2021-08; 0.027274; 0.027074;0.657243;             0.2
2021-09;-0.033618;-0.033818; 0.49205;             0.2
2021-10; 0.053504; 0.053328; 0.17617;         0.17617
2021-11;-0.036771;-0.036971;0.454702;             0.2
2021-12; 0.017098; 0.016898;0.408782;             0.2
2022-01;-0.075976;-0.076176;0.567435;             0.2
2022-02;-0.013006;-0.013206;0.606085;             0.2
2022-03; 0.022714; 0.022514;0.300704;             0.2
2022-04;-0.083823;-0.084023;0.526432;             0.2
2022-05;-0.000166;-0.000366;0.517546;             0.2
2022-06;-0.092709;-0.092909;0.815213;             0.2
2022-07;  0.10229;  0.10209;0.287443;             0.2
2022-08;-0.018962;-0.019162;0.484384;             0.2
2022-09;-0.093999;-0.094199;0.456608;             0.2
2022-10; 0.098825; 0.098625;0.640664;             0.2
2022-11;  0.04547;  0.04527;0.375654;             0.2
2022-12;-0.057191;-0.057391;0.229074;             0.2
2023-01;   0.1094;   0.1092;0.687013;             0.2
2023-02;-0.017469;-0.017669; 0.70562;             0.2
2023-03;-0.004163;-0.004363;0.719158;             0.2
2023-04;-0.019134;-0.019334;0.798283;             0.2
2023-05;-0.005049;-0.005249;0.449409;             0.2
2023-06; 0.080595; 0.080395;0.626148;             0.2
2023-07; 0.062391; 0.062191;0.766185;             0.2
2023-08;-0.045742;-0.045942;0.657434;             0.2
2023-09; -0.06054; -0.06074;0.496298;             0.2
2023-10;-0.049876;-0.050076;0.714853;             0.2
2023-11; 0.094571; 0.094371;0.629053;             0.2
2023-12; 0.093454; 0.093254;0.714032;             0.2
2024-01;-0.027863;-0.028063;0.364183;             0.2
2024-02; 0.053048; 0.052848;0.655066;             0.2
2024-03;  0.03264;  0.03244;0.666667;             0.2
2024-04; -0.05943; -0.05963;0.575251;             0.2
2024-05; 0.045195; 0.044995;0.582068;             0.2
2024-06;-0.011995;-0.012195;0.596351;             0.2
2024-07; 0.050549; 0.050349;0.530093;             0.2
2024-08;-0.008178;-0.008378;0.394758;             0.2
2024-09; 0.011609; 0.011409;0.449329;             0.2
2024-10;-0.002641;-0.002841;0.704168;             0.2
2024-11;  0.09128;  0.09108;0.471959;             0.2
2024-12;-0.072815;-0.073015; 0.70012;             0.2
2025-01; 0.018559; 0.018359;0.778177;             0.2
2025-02;-0.044736;-0.044936;0.751677;             0.2
2025-03;-0.054762;-0.054962;0.826081;             0.2
2025-04;-0.016882;-0.017082;0.680618;             0.2
2025-05; 0.060738; 0.060538;0.305889;             0.2
2025-06;  0.04725;  0.04705;0.617456;             0.2
2025-07; 0.017792; 0.017592;0.669422;             0.2
2025-08; 0.075228; 0.075028;0.337833;             0.2
2025-09; 0.025117; 0.024917;0.625363;             0.2
