month  ;     ME1;     ME2;     ME3;     ME4;     ME5;     ME6;     ME7;     ME8;     ME9;    ME10
1958-02;0.000424;0.000213;0.000028;0.000042; 0.00013;       0;0.000053;0.000066;0.000016;0.000357
1958-03; 0.00131;0.001347;0.001521;0.000807;0.001552;0.001232;0.001789;0.001149; 0.00093;0.001129
1958-04;0.002401;0.000784;  0.0016;0.000992;0.000471;0.000376;0.000734;0.001267;0.001467;0.000961
1958-05;0.003745;0.000961;0.001452;0.001656;0.002673;0.002025;0.001069;0.000566;0.001082;0.000376
1958-06;0.001318;0.000773;0.001253;0.000645;0.001037; 0.00059;0.001005;0.000778;0.000973;0.000888
1958-07;0.003047;0.003552;0.002735; 0.00246;  0.0049;0.003832;0.002323;0.002247;0.002421;0.001697
1958-08;0.002079; 0.00079;0.000888;0.000906;0.001384;0.001102;0.000801;0.000795;0.000289;0.000286
1958-09;0.003457;0.003782; 0.00243; 0.00457;  0.0025;0.002314;0.002905; 0.00184; 0.00184; 0.00243
1958-10; 0.00063;0.000745;0.001475;0.002007;0.000671;0.001689;0.000894;0.001102;0.000955;  0.0006
1958-11;0.000566;0.003709;0.003869;0.002401; 0.00156;0.000882;0.001452; 0.00248;0.001376;0.000697
1958-12;0.001267;0.001102; 0.00098;0.002218;0.000876; 0.00119;0.002107;0.001384;0.001892;0.003672
1959-01;0.007073; 0.00497;  0.0036;0.002107;0.001998;0.001384;0.000666;0.000365;0.000108;0.000005
1959-02;0.001211;0.001069;0.001318;0.000876; 0.00098;0.001369;0.001056;0.000824;0.000335;0.000014
1959-03; 0.00003;0.000396;0.001225;0.000231;0.000041;0.000102;0.000331;0.000004;0.000076; 0.00001
1959-04;0.000216;0.000762;0.000256;0.001529;0.000847;0.001892; 0.00134;0.001018;0.000784;0.001823
1959-05;0.000001;0.000986;0.000128;       0;0.000164;0.000096;0.000259;0.000014;0.000004;0.000807
1959-06;0.000144;0.000193;0.000003;0.000092;0.000335;0.000161; 0.00031;0.000056;0.000046; 0.00002
1959-07;0.001444;0.000475;0.001018;0.001296;0.000506;0.001706;0.000686;0.000625; 0.00131;0.001267
1959-08;0.000225;       0;0.000259;0.000353;0.000412;0.000004;0.000256;  0.0004;0.000376;0.000086
1959-09;0.001475;0.002323;0.001798;0.001739;0.002314;0.001616;0.002756;0.002153;0.002591;0.001875
1959-10;0.000019;0.000713;0.000296;0.000697;0.000751;0.000894;0.000172;0.001764;0.000586;0.000098
1959-11;0.000018;0.000023; 0.00011;0.000992;0.000237;0.000049;0.000441;0.000894;0.000144;0.000357
1959-12;0.000156;0.001239;0.000829; 0.00063;0.000625;0.000404;0.000279;0.000048;0.000253;0.001183
1960-01; 0.00001; 0.00061;0.001011;0.001998;0.001414;0.003341; 0.00254;0.002694;0.002314;0.005715
1960-02;0.000154;0.000119; 0.00025;0.000303; 0.00011;0.000001; 0.00025;0.000424;0.000137;0.000222
1960-03;0.000225;0.001183; 0.00087;0.000818;0.000692;0.000681; 0.00048;0.000416;0.000098;0.000104
1960-04;0.001076;0.000317; 0.00059;0.000313;0.000605;0.000475;0.000139;0.000121;0.000003;0.000339
1960-05;0.000017;0.000062;0.000734; 0.00149;0.000615;0.001183;0.000552;0.000471;0.001122;0.001156
1960-06;0.001362;0.000269;0.000408;0.000328;0.000412;0.000912;0.000552;0.000713;0.000812; 0.00048
1960-07;0.000243;0.000266;0.000524;0.000299;0.000324;0.000259;0.000729;0.000114;0.000454;0.000576
1960-08; 0.00282;0.002809;0.000193;0.001962;0.001239;0.001866;0.001005;0.000918;0.001183; 0.00093
1960-09;0.003457;0.003624;0.003469;0.004502;0.003672;0.003376;0.003672;0.002621;0.003364;0.003457
1960-10;0.001116; 0.00065;0.001109;0.000369;0.001648;0.000372;0.000424;0.000185;0.000092;0.000001
1960-11;0.000365;0.000142;0.002809;0.001513;0.003576;0.003516; 0.00251;0.004122;0.004173;0.001823
1960-12;0.000441;0.000773; 0.00207;0.000543;0.001246;0.001289;0.002181; 0.00249; 0.00254; 0.00252
1961-01;0.008742;0.007106;0.007396;0.006336;  0.0064;0.007674;0.006839;0.006593;0.003672; 0.00354
1961-02;0.003352;0.003516;0.006194;0.005761;0.004858;0.003272;0.004396; 0.00251; 0.00252;0.000745
1961-03;0.003795;0.004083;0.007225;0.002652;0.002256; 0.00246;0.002873; 0.00198;0.000581;0.000671
1961-04;0.001156;0.000046;0.000471;0.000484;0.000024;0.000008;  0.0001;0.000011;       0;0.000029
1961-05;0.002333;0.001116;0.002134; 0.00156;0.003014;0.002144;0.000773;0.001552;0.000924;0.000433
1961-06;0.002809;0.002401; 0.00245; 0.00253;0.002777; 0.00184;0.001024;0.001204; 0.00087;  0.0006
1961-07; 0.00005; 0.00002;0.000035;0.000049;0.000253;0.000106;0.000077; 0.00048;0.000745;0.001282
1961-08;0.000142;0.000076;0.000048;0.000376;0.000011;0.000204;0.000713; 0.00207;0.001459;0.000586
1961-09;0.001232;0.001318; 0.00119;0.001318;0.001332;0.000286;0.000692;0.000801;0.000571;0.000266
1961-10;0.000416;0.000557;0.000243;0.000159; 0.00032; 0.00048;0.000635;0.000955;0.000936;0.000778
1961-11;0.001866; 0.00354; 0.00354;0.003283;0.002725;0.002098;0.002125;0.001274;0.001459;0.002372
1961-12;0.000024;0.000069;0.000104;0.000012;0.000006;0.000013;0.000137;0.000357;0.000137;0.000035
1962-01;0.001739;0.000064;0.000102;0.000062;0.000151;0.000713;0.000357;0.000702;0.000313;0.002007
1962-02;0.000595;0.000161;0.000132;0.000174;0.000041; 0.00031;0.000408;0.000164; 0.00013;0.000548
1962-03;0.000072;0.000199;0.000092;0.000032;0.000092;0.000005;0.000172;0.000135;       0;0.000023
