month  ;     ME1;     ME2;     ME3;     ME4;     ME5;     ME6;     ME7;     ME8;     ME9;    ME10
1952-05;0.143854;0.093886;0.074062;0.112723;0.096782;0.106275;0.074932;0.098993;0.103357;0.095136
1952-06;0.256137;0.191076;0.210404;0.110886;0.131762;0.044060;0.055675;0.000000;0.000000;0.000000
1952-07;0.182477;0.078928;0.081392;0.058608;0.086894;0.085564;0.108082;0.094854;0.102542;0.120659
1952-08;0.400000;0.000000;0.000000;0.000000;0.000000;0.000000;0.269865;0.000000;0.078531;0.251604
1952-09;0.400000;0.066667;0.066667;0.066667;0.066667;0.066667;0.066667;0.066667;0.066667;0.066667
1952-10;0.400000;0.000000;0.000000;0.000000;0.000000;0.000000;0.148518;0.049118;0.142966;0.259397
1952-11;0.290216;0.000000;0.045180;0.000000;0.036092;0.069263;0.038380;0.125515;0.122355;0.272999
1952-12;0.144492;0.115379;0.069594;0.116184;0.070399;0.100549;0.069853;0.091369;0.118611;0.103570
1953-01;0.258969;0.090351;0.014354;0.106388;0.135461;0.052264;0.100446;0.056406;0.148027;0.037333
1953-02;0.400000;0.000000;0.000000;0.000000;0.000000;0.000000;0.353158;0.000000;0.000000;0.246842
1953-03;0.342667;0.144560;0.048012;0.008622;0.065459;0.078941;0.069743;0.097296;0.059636;0.085063
1953-04;0.339766;0.033642;0.040282;0.000000;0.093793;0.000000;0.053563;0.092444;0.132752;0.213758
1953-05;0.400000;0.195315;0.000000;0.000000;0.000000;0.000000;0.071136;0.000000;0.039889;0.293660
1953-06;0.400000;0.000000;0.000000;0.000000;0.116058;0.000000;0.087165;0.184481;0.064221;0.148076
1953-07;0.105484;0.000000;0.000000;0.043254;0.080171;0.100779;0.147488;0.143166;0.196752;0.182908
1953-08;0.111834;0.104815;0.066955;0.124558;0.094424;0.132845;0.112798;0.074957;0.105035;0.071778
1953-09;0.141889;0.097664;0.110010;0.132419;0.111196;0.115347;0.092058;0.073813;0.073138;0.052465
1953-10;0.211438;0.114537;0.177360;0.128103;0.110957;0.081601;0.086436;0.053622;0.018707;0.017238
1953-11;0.194186;0.110108;0.113627;0.091035;0.095871;0.095306;0.064389;0.080817;0.073254;0.081407
1953-12;0.400000;0.312188;0.000000;0.000000;0.033301;0.077758;0.176753;0.000000;0.000000;0.000000
1954-01;0.400000;0.066667;0.066667;0.066667;0.066667;0.066667;0.066667;0.066667;0.066667;0.066667
1954-02;0.400000;0.284071;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.075942;0.239988
1954-03;0.123988;0.005808;0.063420;0.092544;0.095833;0.149852;0.128379;0.083466;0.130290;0.126421
1954-04;0.400000;0.400000;0.025000;0.025000;0.025000;0.025000;0.025000;0.025000;0.025000;0.025000
1954-05;0.400000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.213410;0.386590
1954-06;0.000000;0.000000;0.000000;0.000000;0.058439;0.000000;0.141561;0.000000;0.400000;0.400000
1954-07;0.211143;0.121962;0.095777;0.103373;0.091003;0.055969;0.096530;0.090803;0.089604;0.043837
