month,y_true,y_pred,decile
1950-06,-0.0617,0.0130791487312614,ME9
1950-07,0.0953999999999999,0.0249408260952846,ME1
1950-07,0.0051,0.0085895994795578,ME10
1950-07,0.0862,0.0174555606473693,ME2
1950-07,0.0712,0.0095361977955728,ME3
1950-07,0.0604,0.0144705104175406,ME4
1950-07,0.0426999999999999,0.0100496711679072,ME5
1950-07,0.047,0.0134469757605622,ME6
1950-07,0.0275,0.0171226812477721,ME7
1950-07,0.0356,0.0091399801316589,ME8
1950-07,0.017,0.0119214388947485,ME9
1950-08,0.0447,-0.0097592849804397,ME1
1950-08,0.0513,0.0014352646380108,ME10
1950-08,0.0507,-0.0042903266603385,ME2
1950-08,0.0466,-0.0099495740882881,ME3
1950-08,0.0451,0.0010074849264409,ME4
1950-08,0.061,0.0041336524723943,ME5
1950-08,0.0467999999999999,0.0109333803949622,ME6
1950-08,0.0486,0.0078980484644575,ME7
1950-08,0.0393,0.0065042583925525,ME8
1950-08,0.0461,0.0032810339799526,ME9
1950-09,0.043,0.0301806270759999,ME1
1950-09,0.0443,0.0310789418756617,ME10
1950-09,0.0338,0.024601783662547,ME2
1950-09,0.052,0.0267123615484012,ME3
1950-09,0.0612,0.046786397255154,ME4
1950-09,0.0501,0.0403954664505029,ME5
1950-09,0.0628,0.0525620448399149,ME6
1950-09,0.0632,0.0373527795489541,ME7
1950-09,0.0605999999999999,0.0448569623784583,ME8
1950-09,0.0573,0.0350598598201963,ME9
1950-10,-0.0045,0.0158410710143556,ME1
1950-10,0.0040999999999999,0.0077678557346711,ME10
1950-10,-0.0065,0.0146302652454129,ME2
1950-10,-0.0048,-0.0024908233528265,ME3
1950-10,0.008,-0.0051058849189474,ME4
1950-10,-0.003,-0.0021316970702004,ME5
1950-10,-0.0038,-0.0111186328527736,ME6
1950-10,-0.0111,-0.0029938684810288,ME7
1950-10,-0.0131,-0.0085800358200492,ME8
1950-10,-0.0101,0.0018482458628596,ME9
1950-11,0.0302999999999999,0.0010305627067336,ME1
1950-11,0.0242,-0.0093211996055646,ME10
1950-11,0.035,-0.0031783816326351,ME2
1950-11,0.0356999999999999,-0.0212323554273479,ME3
1950-11,0.03,-0.0248062946837158,ME4
1950-11,0.0237,-0.0173428060764377,ME5
1950-11,0.0398,-0.0206704792387506,ME6
1950-11,0.0366999999999999,-0.0059587186828288,ME7
1950-11,0.0365,-0.0132497597352698,ME8
1950-11,0.0382,-0.0105544877504953,ME9
1950-12,0.1614,-0.004852470649782,ME1
1950-12,0.0484,0.0061212338840244,ME10
1950-12,0.1138,-0.0065291491903274,ME2
1950-12,0.1052,-0.0169770271766104,ME3
1950-12,0.0959,-0.0051270859242847,ME4
1950-12,0.0637,-0.0014868819932373,ME5
1950-12,0.0842,0.0046371000331563,ME6
1950-12,0.0784,0.0035083662423565,ME7
1950-12,0.0653,0.0016355649243986,ME8
1950-12,0.0613,0.0030360379655065,ME9
1951-01,0.0784,0.0286856840005071,ME1
1951-01,0.0535,0.0167286309030546,ME10
1951-01,0.0919,0.0179891980477472,ME2
1951-01,0.0866,0.0119183219770396,ME3
1951-01,0.0775,0.0210694200514245,ME4
1951-01,0.0851,0.0123943483453361,ME5
1951-01,0.0765,0.0197527194122369,ME6
1951-01,0.0670999999999999,0.0189224060552922,ME7
1951-01,0.0724,0.0197910621415086,ME8
1951-01,0.0542,0.0202770878587401,ME9
