month  ;      ME1;      ME2;      ME3;      ME4;      ME5;      ME6;      ME7;      ME8;      ME9;     ME10
1964-03; 0.022500; 0.024500; 0.038800; 0.034200; 0.041100; 0.032500; 0.027700; 0.031100; 0.018300; 0.012600
1964-04; 0.000500;-0.006900;-0.006800;-0.004400;-0.010700;-0.004000; 0.003000;-0.010400;-0.005200; 0.009100
1964-05; 0.007900; 0.001400; 0.019100; 0.027300; 0.014100; 0.008200; 0.020800; 0.019300; 0.009900; 0.017600
1964-06; 0.011600; 0.011300; 0.012000; 0.012800; 0.009500; 0.018600; 0.015800; 0.012400; 0.014900; 0.016100
1964-07; 0.037400; 0.025100; 0.036500; 0.017700; 0.018100; 0.029800; 0.020900; 0.021300; 0.033600; 0.016800
1964-08;-0.004500;-0.009100;-0.006500;-0.017100;-0.007600;-0.009800;-0.006700; 0.000800;-0.013000;-0.013100
1964-09; 0.050400; 0.038600; 0.028800; 0.031000; 0.028200; 0.029800; 0.036300; 0.037600; 0.031400; 0.027800
1964-10; 0.030800; 0.017600; 0.010700; 0.013300; 0.015000; 0.026500; 0.012900; 0.018000; 0.008400; 0.006300
1964-11; 0.000900; 0.002800; 0.005300;-0.015700; 0.000600; 0.008100; 0.000400; 0.000600; 0.003100; 0.002900
1964-12;-0.017500;-0.023500;-0.010300; 0.002300;-0.001500;-0.006200;-0.003700;-0.001900;-0.002500; 0.007600
1965-01; 0.083300; 0.066000; 0.063300; 0.062100; 0.054500; 0.058100; 0.052000; 0.051900; 0.045800; 0.030900
1965-02; 0.031400; 0.026000; 0.037100; 0.041100; 0.044800; 0.031600; 0.027300; 0.027400; 0.025700;-0.004100
